*r,rtscbin,sc_cat,value
p36015,bin2,cap,2000
p36015,bin3,cost,3312.63
p36015,bin3,cap,20000
p36017,bin1,cost,107.66
p36017,bin1,cap,1000
p36017,bin2,cost,331.26
p36017,bin2,cap,2000
p36017,bin3,cost,3312.63
p36017,bin3,cap,20000
p36019,bin1,cost,107.66
p36019,bin1,cap,1000
p36019,bin2,cost,331.26
p36019,bin2,cap,2000
p36019,bin3,cost,3312.63
p36019,bin3,cap,20000
p36021,bin1,cost,107.66
p36021,bin1,cap,1000
p36021,bin2,cost,331.26
p36021,bin2,cap,2000
p36021,bin3,cost,3312.63
p36021,bin3,cap,20000
p36023,bin1,cost,107.66
p36023,bin1,cap,1000
p36023,bin2,cost,331.26
p36023,bin2,cap,2000
p36023,bin3,cost,3312.63
p36023,bin3,cap,20000
p36025,bin1,cost,107.66
p36025,bin1,cap,1000
p36025,bin2,cost,331.26
p36025,bin2,cap,2000
p36025,bin3,cost,3312.63
p36025,bin3,cap,20000
p36027,bin1,cost,107.66
p36027,bin1,cap,1000
p36027,bin2,cost,331.26
p36027,bin2,cap,2000
p36027,bin3,cost,3312.63
p36027,bin3,cap,20000
p36029,bin1,cost,107.66
p36029,bin1,cap,1000
p36029,bin2,cost,331.26
p36029,bin2,cap,2000
p36029,bin3,cost,3312.63
p36029,bin3,cap,20000
p36031,bin1,cost,107.66
p36031,bin1,cap,1000
p36031,bin2,cost,331.26
p36031,bin2,cap,2000
p36031,bin3,cost,3312.63
p36031,bin3,cap,20000
p36033,bin1,cost,107.66
p36033,bin1,cap,1000
p36033,bin2,cost,331.26
p36033,bin2,cap,2000
p36033,bin3,cost,3312.63
p36033,bin3,cap,20000
p36035,bin1,cost,107.66
p36035,bin1,cap,1000
p36035,bin2,cost,331.26
p36035,bin2,cap,2000
p36035,bin3,cost,3312.63
p36035,bin3,cap,20000
p36037,bin1,cost,107.66
p36037,bin1,cap,1000
p36037,bin2,cost,331.26
p36037,bin2,cap,2000
p36037,bin3,cost,3312.63
p36037,bin3,cap,20000
p36039,bin1,cost,107.66
p36039,bin1,cap,1000
p36039,bin2,cost,331.26
p36039,bin2,cap,2000
p36039,bin3,cost,3312.63
p36039,bin3,cap,20000
p36041,bin1,cost,107.66
p36041,bin1,cap,1000
p36041,bin2,cost,331.26
p36041,bin2,cap,2000
p36041,bin3,cost,3312.63
p36041,bin3,cap,20000
p36043,bin1,cost,107.66
p36043,bin1,cap,1000
p36043,bin2,cost,331.26
p36043,bin2,cap,2000
p36043,bin3,cost,3312.63
p36043,bin3,cap,20000
p36045,bin1,cost,107.66
p36045,bin1,cap,1000
p36045,bin2,cost,331.26
p36045,bin2,cap,2000
p36045,bin3,cost,3312.63
p36045,bin3,cap,20000
p36047,bin1,cost,107.66
p36047,bin1,cap,1000
p36047,bin2,cost,331.26
p36047,bin2,cap,2000
p36047,bin3,cost,3312.63
p36047,bin3,cap,20000
p36049,bin1,cost,107.66
p36049,bin1,cap,1000
p36049,bin2,cost,331.26
p36049,bin2,cap,2000
p36049,bin3,cost,3312.63
p36049,bin3,cap,20000
p36051,bin1,cost,107.66
p36051,bin1,cap,1000
p36051,bin2,cost,331.26
p36051,bin2,cap,2000
p36051,bin3,cost,3312.63
p36051,bin3,cap,20000
p36053,bin1,cost,107.66
p36053,bin1,cap,1000
p36053,bin2,cost,331.26
p36053,bin2,cap,2000
p36053,bin3,cost,3312.63
p36053,bin3,cap,20000
p36055,bin1,cost,107.66
p36055,bin1,cap,1000
p36055,bin2,cost,331.26
p36055,bin2,cap,2000
p36055,bin3,cost,3312.63
p36055,bin3,cap,20000
p36057,bin1,cost,107.66
p36057,bin1,cap,1000
p36057,bin2,cost,331.26
p36057,bin2,cap,2000
p36057,bin3,cost,3312.63
p36057,bin3,cap,20000
p36059,bin1,cost,107.66
p36059,bin1,cap,1000
p36059,bin2,cost,331.26
p36059,bin2,cap,2000
p36059,bin3,cost,3312.63
p36059,bin3,cap,20000
p36061,bin1,cost,107.66
p36061,bin1,cap,1000
p36061,bin2,cost,331.26
p36061,bin2,cap,2000
p36061,bin3,cost,3312.63
p36061,bin3,cap,20000
p36063,bin1,cost,107.66
p36063,bin1,cap,1000
p36063,bin2,cost,331.26
p36063,bin2,cap,2000
p36063,bin3,cost,3312.63
p36063,bin3,cap,20000
p36065,bin1,cost,107.66
p36065,bin1,cap,1000
p36065,bin2,cost,331.26
p36065,bin2,cap,2000
p36065,bin3,cost,3312.63
p36065,bin3,cap,20000
p36067,bin1,cost,107.66
p36067,bin1,cap,1000
p36067,bin2,cost,331.26
p36067,bin2,cap,2000
p36067,bin3,cost,3312.63
p36067,bin3,cap,20000
p36069,bin1,cost,107.66
p36069,bin1,cap,1000
p36069,bin2,cost,331.26
p36069,bin2,cap,2000
p36069,bin3,cost,3312.63
p36069,bin3,cap,20000
p36071,bin1,cost,107.66
p36071,bin1,cap,1000
p36071,bin2,cost,331.26
p36071,bin2,cap,2000
p36071,bin3,cost,3312.63
p36071,bin3,cap,20000
p36073,bin1,cost,107.66
p36073,bin1,cap,1000
p36073,bin2,cost,331.26
p36073,bin2,cap,2000
p36073,bin3,cost,3312.63
p36073,bin3,cap,20000
p36075,bin1,cost,107.66
p36075,bin1,cap,1000
p36075,bin2,cost,331.26
p36075,bin2,cap,2000
p36075,bin3,cost,3312.63
p36075,bin3,cap,20000
p36077,bin1,cost,107.66
p36077,bin1,cap,1000
p36077,bin2,cost,331.26
p36077,bin2,cap,2000
p36077,bin3,cost,3312.63
p36077,bin3,cap,20000
p36079,bin1,cost,107.66
p36079,bin1,cap,1000
p36079,bin2,cost,331.26
p36079,bin2,cap,2000
p36079,bin3,cost,3312.63
p36079,bin3,cap,20000
p36081,bin1,cost,107.66
p36081,bin1,cap,1000
p36081,bin2,cost,331.26
p36081,bin2,cap,2000
p36081,bin3,cost,3312.63
p36081,bin3,cap,20000
p36083,bin1,cost,107.66
p36083,bin1,cap,1000
p36083,bin2,cost,331.26
p36083,bin2,cap,2000
p36083,bin3,cost,3312.63
p36083,bin3,cap,20000
p36085,bin1,cost,107.66
p36085,bin1,cap,1000
p36085,bin2,cost,331.26
p36085,bin2,cap,2000
p36085,bin3,cost,3312.63
p36085,bin3,cap,20000
p36087,bin1,cost,107.66
p36087,bin1,cap,1000
p36087,bin2,cost,331.26
p36087,bin2,cap,2000
p36087,bin3,cost,3312.63
p36087,bin3,cap,20000
p36089,bin1,cost,107.66
p36089,bin1,cap,1000
p36089,bin2,cost,331.26
p36089,bin2,cap,2000
p36089,bin3,cost,3312.63
p36089,bin3,cap,20000
p36091,bin1,cost,107.66
p36091,bin1,cap,1000
p36091,bin2,cost,331.26
p36091,bin2,cap,2000
p36091,bin3,cost,3312.63
p36091,bin3,cap,20000
p36093,bin1,cost,107.66
p36093,bin1,cap,1000
p36093,bin2,cost,331.26
p36093,bin2,cap,2000
p36093,bin3,cost,3312.63
p36093,bin3,cap,20000
p36095,bin1,cost,107.66
p36095,bin1,cap,1000
p36095,bin2,cost,331.26
p36095,bin2,cap,2000
p36095,bin3,cost,3312.63
p36095,bin3,cap,20000
p36097,bin1,cost,107.66
p36097,bin1,cap,1000
p36097,bin2,cost,331.26
p36097,bin2,cap,2000
p36097,bin3,cost,3312.63
p36097,bin3,cap,20000
p36099,bin1,cost,107.66
p36099,bin1,cap,1000
p36099,bin2,cost,331.26
p36099,bin2,cap,2000
p36099,bin3,cost,3312.63
p36099,bin3,cap,20000
p36101,bin1,cost,107.66
p36101,bin1,cap,1000
p36101,bin2,cost,331.26
p36101,bin2,cap,2000
p36101,bin3,cost,3312.63
p36101,bin3,cap,20000
p36103,bin1,cost,107.66
p36103,bin1,cap,1000
p36103,bin2,cost,331.26
p36103,bin2,cap,2000
p36103,bin3,cost,3312.63
p36103,bin3,cap,20000
p36105,bin1,cost,107.66
p36105,bin1,cap,1000
p36105,bin2,cost,331.26
p36105,bin2,cap,2000
p36105,bin3,cost,3312.63
p36105,bin3,cap,20000
p36107,bin1,cost,107.66
p36107,bin1,cap,1000
p36107,bin2,cost,331.26
p36107,bin2,cap,2000
p36107,bin3,cost,3312.63
p36107,bin3,cap,20000
p36109,bin1,cost,107.66
p36109,bin1,cap,1000
p36109,bin2,cost,331.26
p36109,bin2,cap,2000
p36109,bin3,cost,3312.63
p36109,bin3,cap,20000
p36111,bin1,cost,107.66
p36111,bin1,cap,1000
p36111,bin2,cost,331.26
p36111,bin2,cap,2000
p36111,bin3,cost,3312.63
p36111,bin3,cap,20000
p36113,bin1,cost,107.66
p36113,bin1,cap,1000
p36113,bin2,cost,331.26
p36113,bin2,cap,2000
p36113,bin3,cost,3312.63
p36113,bin3,cap,20000
p36115,bin1,cost,107.66
p36115,bin1,cap,1000
p36115,bin2,cost,331.26
p36115,bin2,cap,2000
p36115,bin3,cost,3312.63
p36115,bin3,cap,20000
p36117,bin1,cost,107.66
p36117,bin1,cap,1000
p36117,bin2,cost,331.26
p36117,bin2,cap,2000
p36117,bin3,cost,3312.63
p36117,bin3,cap,20000
p36119,bin1,cost,107.66
p36119,bin1,cap,1000
p36119,bin2,cost,331.26
p36119,bin2,cap,2000
p36119,bin3,cost,3312.63
p36119,bin3,cap,20000
p36121,bin1,cost,107.66
p36121,bin1,cap,1000
p36121,bin2,cost,331.26
p36121,bin2,cap,2000
p36121,bin3,cost,3312.63
p36121,bin3,cap,20000
p36123,bin1,cost,107.66
p36123,bin1,cap,1000
p36123,bin2,cost,331.26
p36123,bin2,cap,2000
p36123,bin3,cost,3312.63
p36123,bin3,cap,20000
p37001,bin1,cost,107.66
p37001,bin1,cap,1000
p37001,bin2,cost,331.26
p37001,bin2,cap,2000
p37001,bin3,cost,3312.63
p37001,bin3,cap,20000
p37003,bin1,cost,107.66
p37003,bin1,cap,1000
p37003,bin2,cost,331.26
p37003,bin2,cap,2000
p37003,bin3,cost,3312.63
p37003,bin3,cap,20000
p37005,bin1,cost,107.66
p37005,bin1,cap,1000
p37005,bin2,cost,331.26
p37005,bin2,cap,2000
p37005,bin3,cost,3312.63
p37005,bin3,cap,20000
p37007,bin1,cost,107.66
p37007,bin1,cap,1000
p37007,bin2,cost,331.26
p37007,bin2,cap,2000
p37007,bin3,cost,3312.63
p37007,bin3,cap,20000
p37009,bin1,cost,107.66
p37009,bin1,cap,1000
p37009,bin2,cost,331.26
p37009,bin2,cap,2000
p37009,bin3,cost,3312.63
p37009,bin3,cap,20000
p37011,bin1,cost,107.66
p37011,bin1,cap,1000
p37011,bin2,cost,331.26
p37011,bin2,cap,2000
p37011,bin3,cost,3312.63
p37011,bin3,cap,20000
p37013,bin1,cost,107.66
p37013,bin1,cap,1000
p37013,bin2,cost,331.26
p37013,bin2,cap,2000
p37013,bin3,cost,3312.63
p37013,bin3,cap,20000
p37015,bin1,cost,107.66
p37015,bin1,cap,1000
p37015,bin2,cost,331.26
p37015,bin2,cap,2000
p37015,bin3,cost,3312.63
p37015,bin3,cap,20000
p37017,bin1,cost,107.66
p37017,bin1,cap,1000
p37017,bin2,cost,331.26
p37017,bin2,cap,2000
p37017,bin3,cost,3312.63
p37017,bin3,cap,20000
p37019,bin1,cost,107.66
p37019,bin1,cap,1000
p37019,bin2,cost,331.26
p37019,bin2,cap,2000
p37019,bin3,cost,3312.63
p37019,bin3,cap,20000
p37021,bin1,cost,107.66
p37021,bin1,cap,1000
p37021,bin2,cost,331.26
p37021,bin2,cap,2000
p37021,bin3,cost,3312.63
p37021,bin3,cap,20000
p37023,bin1,cost,107.66
p37023,bin1,cap,1000
p37023,bin2,cost,331.26
p37023,bin2,cap,2000
p37023,bin3,cost,3312.63
p37023,bin3,cap,20000
p37025,bin1,cost,107.66
p37025,bin1,cap,1000
p37025,bin2,cost,331.26
p37025,bin2,cap,2000
p37025,bin3,cost,3312.63
p37025,bin3,cap,20000
p37027,bin1,cost,107.66
p37027,bin1,cap,1000
p37027,bin2,cost,331.26
p37027,bin2,cap,2000
p37027,bin3,cost,3312.63
p37027,bin3,cap,20000
p37029,bin1,cost,107.66
p37029,bin1,cap,1000
p37029,bin2,cost,331.26
p37029,bin2,cap,2000
p37029,bin3,cost,3312.63
p37029,bin3,cap,20000
p37031,bin1,cost,107.66
p37031,bin1,cap,1000
p37031,bin2,cost,331.26
p37031,bin2,cap,2000
p37031,bin3,cost,3312.63
p37031,bin3,cap,20000
p37033,bin1,cost,107.66
p37033,bin1,cap,1000
p37033,bin2,cost,331.26
p37033,bin2,cap,2000
p37033,bin3,cost,3312.63
p37033,bin3,cap,20000
p37035,bin1,cost,107.66
p37035,bin1,cap,1000
p37035,bin2,cost,331.26
p37035,bin2,cap,2000
p37035,bin3,cost,3312.63
p37035,bin3,cap,20000
p37037,bin1,cost,107.66
p37037,bin1,cap,1000
p37037,bin2,cost,331.26
p37037,bin2,cap,2000
p37037,bin3,cost,3312.63
p37037,bin3,cap,20000
p37039,bin1,cost,107.66
p37039,bin1,cap,1000
p37039,bin2,cost,331.26
p37039,bin2,cap,2000
p37039,bin3,cost,3312.63
p37039,bin3,cap,20000
p37041,bin1,cost,107.66
p37041,bin1,cap,1000
p37041,bin2,cost,331.26
p37041,bin2,cap,2000
p37041,bin3,cost,3312.63
p37041,bin3,cap,20000
p37043,bin1,cost,107.66
p37043,bin1,cap,1000
p37043,bin2,cost,331.26
p37043,bin2,cap,2000
p37043,bin3,cost,3312.63
p37043,bin3,cap,20000
p37045,bin1,cost,107.66
p37045,bin1,cap,1000
p37045,bin2,cost,331.26
p37045,bin2,cap,2000
p37045,bin3,cost,3312.63
p37045,bin3,cap,20000
p37047,bin1,cost,107.66
p37047,bin1,cap,1000
p37047,bin2,cost,331.26
p37047,bin2,cap,2000
p37047,bin3,cost,3312.63
p37047,bin3,cap,20000
p37049,bin1,cost,107.66
p37049,bin1,cap,1000
p37049,bin2,cost,331.26
p37049,bin2,cap,2000
p37049,bin3,cost,3312.63
p37049,bin3,cap,20000
p37051,bin1,cost,107.66
p37051,bin1,cap,1000
p37051,bin2,cost,331.26
p37051,bin2,cap,2000
p37051,bin3,cost,3312.63
p37051,bin3,cap,20000
p37053,bin1,cost,107.66
p37053,bin1,cap,1000
p37053,bin2,cost,331.26
p37053,bin2,cap,2000
p37053,bin3,cost,3312.63
p37053,bin3,cap,20000
p37055,bin1,cost,107.66
p37055,bin1,cap,1000
p37055,bin2,cost,331.26
p37055,bin2,cap,2000
p37055,bin3,cost,3312.63
p37055,bin3,cap,20000
p37057,bin1,cost,107.66
p37057,bin1,cap,1000
p37057,bin2,cost,331.26
p37057,bin2,cap,2000
p37057,bin3,cost,3312.63
p37057,bin3,cap,20000
p37059,bin1,cost,107.66
p37059,bin1,cap,1000
p37059,bin2,cost,331.26
p37059,bin2,cap,2000
p37059,bin3,cost,3312.63
p37059,bin3,cap,20000
p37061,bin1,cost,107.66
p37061,bin1,cap,1000
p37061,bin2,cost,331.26
p37061,bin2,cap,2000
p37061,bin3,cost,3312.63
p37061,bin3,cap,20000
p37063,bin1,cost,107.66
p37063,bin1,cap,1000
p37063,bin2,cost,331.26
p37063,bin2,cap,2000
p37063,bin3,cost,3312.63
p37063,bin3,cap,20000
p37065,bin1,cost,107.66
p37065,bin1,cap,1000
p37065,bin2,cost,331.26
p37065,bin2,cap,2000
p37065,bin3,cost,3312.63
p37065,bin3,cap,20000
p37067,bin1,cost,107.66
p37067,bin1,cap,1000
p37067,bin2,cost,331.26
p37067,bin2,cap,2000
p37067,bin3,cost,3312.63
p37067,bin3,cap,20000
p37069,bin1,cost,107.66
p37069,bin1,cap,1000
p37069,bin2,cost,331.26
p37069,bin2,cap,2000
p37069,bin3,cost,3312.63
p37069,bin3,cap,20000
p37071,bin1,cost,107.66
p37071,bin1,cap,1000
p37071,bin2,cost,331.26
p37071,bin2,cap,2000
p37071,bin3,cost,3312.63
p37071,bin3,cap,20000
p37073,bin1,cost,107.66
p37073,bin1,cap,1000
p37073,bin2,cost,331.26
p37073,bin2,cap,2000
p37073,bin3,cost,3312.63
p37073,bin3,cap,20000
p37075,bin1,cost,107.66
p37075,bin1,cap,1000
p37075,bin2,cost,331.26
p37075,bin2,cap,2000
p37075,bin3,cost,3312.63
p37075,bin3,cap,20000
p37077,bin1,cost,107.66
p37077,bin1,cap,1000
p37077,bin2,cost,331.26
p37077,bin2,cap,2000
p37077,bin3,cost,3312.63
p37077,bin3,cap,20000
p37079,bin1,cost,107.66
p37079,bin1,cap,1000
p37079,bin2,cost,331.26
p37079,bin2,cap,2000
p37079,bin3,cost,3312.63
p37079,bin3,cap,20000
p37081,bin1,cost,107.66
p37081,bin1,cap,1000
p37081,bin2,cost,331.26
p37081,bin2,cap,2000
p37081,bin3,cost,3312.63
p37081,bin3,cap,20000
p37083,bin1,cost,107.66
p37083,bin1,cap,1000
p37083,bin2,cost,331.26
p37083,bin2,cap,2000
p37083,bin3,cost,3312.63
p37083,bin3,cap,20000
p37085,bin1,cost,107.66
p37085,bin1,cap,1000
p37085,bin2,cost,331.26
p37085,bin2,cap,2000
p37085,bin3,cost,3312.63
p37085,bin3,cap,20000
p37087,bin1,cost,107.66
p37087,bin1,cap,1000
p37087,bin2,cost,331.26
p37087,bin2,cap,2000
p37087,bin3,cost,3312.63
p37087,bin3,cap,20000
p37089,bin1,cost,107.66
p37089,bin1,cap,1000
p37089,bin2,cost,331.26
p37089,bin2,cap,2000
p37089,bin3,cost,3312.63
p37089,bin3,cap,20000
p37091,bin1,cost,107.66
p37091,bin1,cap,1000
p37091,bin2,cost,331.26
p37091,bin2,cap,2000
p37091,bin3,cost,3312.63
p37091,bin3,cap,20000
p37093,bin1,cost,107.66
p37093,bin1,cap,1000
p37093,bin2,cost,331.26
p37093,bin2,cap,2000
p37093,bin3,cost,3312.63
p37093,bin3,cap,20000
p37095,bin1,cost,107.66
p37095,bin1,cap,1000
p37095,bin2,cost,331.26
p37095,bin2,cap,2000
p37095,bin3,cost,3312.63
p37095,bin3,cap,20000
p37097,bin1,cost,107.66
p37097,bin1,cap,1000
p37097,bin2,cost,331.26
p37097,bin2,cap,2000
p37097,bin3,cost,3312.63
p37097,bin3,cap,20000
p37099,bin1,cost,107.66
p37099,bin1,cap,1000
p37099,bin2,cost,331.26
p37099,bin2,cap,2000
p37099,bin3,cost,3312.63
p37099,bin3,cap,20000
p37101,bin1,cost,107.66
p37101,bin1,cap,1000
p37101,bin2,cost,331.26
p37101,bin2,cap,2000
p37101,bin3,cost,3312.63
p37101,bin3,cap,20000
p37103,bin1,cost,107.66
p37103,bin1,cap,1000
p37103,bin2,cost,331.26
p37103,bin2,cap,2000
p37103,bin3,cost,3312.63
p37103,bin3,cap,20000
p37105,bin1,cost,107.66
p37105,bin1,cap,1000
p37105,bin2,cost,331.26
p37105,bin2,cap,2000
p37105,bin3,cost,3312.63
p37105,bin3,cap,20000
p37107,bin1,cost,107.66
p37107,bin1,cap,1000
p37107,bin2,cost,331.26
p37107,bin2,cap,2000
p37107,bin3,cost,3312.63
p37107,bin3,cap,20000
p37109,bin1,cost,107.66
p37109,bin1,cap,1000
p37109,bin2,cost,331.26
p37109,bin2,cap,2000
p37109,bin3,cost,3312.63
p37109,bin3,cap,20000
p37111,bin1,cost,107.66
p37111,bin1,cap,1000
p37111,bin2,cost,331.26
p37111,bin2,cap,2000
p37111,bin3,cost,3312.63
p37111,bin3,cap,20000
p37113,bin1,cost,107.66
p37113,bin1,cap,1000
p37113,bin2,cost,331.26
p37113,bin2,cap,2000
p37113,bin3,cost,3312.63
p37113,bin3,cap,20000
p37115,bin1,cost,107.66
p37115,bin1,cap,1000
p37115,bin2,cost,331.26
p37115,bin2,cap,2000
p37115,bin3,cost,3312.63
p37115,bin3,cap,20000
p37117,bin1,cost,107.66
p37117,bin1,cap,1000
p37117,bin2,cost,331.26
p37117,bin2,cap,2000
p37117,bin3,cost,3312.63
p37117,bin3,cap,20000
p37119,bin1,cost,107.66
p37119,bin1,cap,1000
p37119,bin2,cost,331.26
p37119,bin2,cap,2000
p37119,bin3,cost,3312.63
p37119,bin3,cap,20000
p37121,bin1,cost,107.66
p37121,bin1,cap,1000
p37121,bin2,cost,331.26
p37121,bin2,cap,2000
p37121,bin3,cost,3312.63
p37121,bin3,cap,20000
p37123,bin1,cost,107.66
p37123,bin1,cap,1000
p37123,bin2,cost,331.26
p37123,bin2,cap,2000
p37123,bin3,cost,3312.63
p37123,bin3,cap,20000
p37125,bin1,cost,107.66
p37125,bin1,cap,1000
p37125,bin2,cost,331.26
p37125,bin2,cap,2000
p37125,bin3,cost,3312.63
p37125,bin3,cap,20000
p37127,bin1,cost,107.66
p37127,bin1,cap,1000
p37127,bin2,cost,331.26
p37127,bin2,cap,2000
p37127,bin3,cost,3312.63
p37127,bin3,cap,20000
p37129,bin1,cost,107.66
p37129,bin1,cap,1000
p37129,bin2,cost,331.26
p37129,bin2,cap,2000
p37129,bin3,cost,3312.63
p37129,bin3,cap,20000
p37131,bin1,cost,107.66
p37131,bin1,cap,1000
p37131,bin2,cost,331.26
p37131,bin2,cap,2000
p37131,bin3,cost,3312.63
p37131,bin3,cap,20000
p37133,bin1,cost,107.66
p37133,bin1,cap,1000
p37133,bin2,cost,331.26
p37133,bin2,cap,2000
p37133,bin3,cost,3312.63
p37133,bin3,cap,20000
p37135,bin1,cost,107.66
p37135,bin1,cap,1000
p37135,bin2,cost,331.26
p37135,bin2,cap,2000
p37135,bin3,cost,3312.63
p37135,bin3,cap,20000
p37137,bin1,cost,107.66
p37137,bin1,cap,1000
p37137,bin2,cost,331.26
p37137,bin2,cap,2000
p37137,bin3,cost,3312.63
p37137,bin3,cap,20000
p37139,bin1,cost,107.66
p37139,bin1,cap,1000
p37139,bin2,cost,331.26
p37139,bin2,cap,2000
p37139,bin3,cost,3312.63
p37139,bin3,cap,20000
p37141,bin1,cost,107.66
p37141,bin1,cap,1000
p37141,bin2,cost,331.26
p37141,bin2,cap,2000
p37141,bin3,cost,3312.63
p37141,bin3,cap,20000
p37143,bin1,cost,107.66
p37143,bin1,cap,1000
p37143,bin2,cost,331.26
p37143,bin2,cap,2000
p37143,bin3,cost,3312.63
p37143,bin3,cap,20000
p37145,bin1,cost,107.66
p37145,bin1,cap,1000
p37145,bin2,cost,331.26
p37145,bin2,cap,2000
p37145,bin3,cost,3312.63
p37145,bin3,cap,20000
p37147,bin1,cost,107.66
p37147,bin1,cap,1000
p37147,bin2,cost,331.26
p37147,bin2,cap,2000
p37147,bin3,cost,3312.63
p37147,bin3,cap,20000
p37149,bin1,cost,107.66
p37149,bin1,cap,1000
p37149,bin2,cost,331.26
p37149,bin2,cap,2000
p37149,bin3,cost,3312.63
p37149,bin3,cap,20000
p37151,bin1,cost,107.66
p37151,bin1,cap,1000
p37151,bin2,cost,331.26
p37151,bin2,cap,2000
p37151,bin3,cost,3312.63
p37151,bin3,cap,20000
p37153,bin1,cost,107.66
p37153,bin1,cap,1000
p37153,bin2,cost,331.26
p37153,bin2,cap,2000
p37153,bin3,cost,3312.63
p37153,bin3,cap,20000
p37155,bin1,cost,107.66
p37155,bin1,cap,1000
p37155,bin2,cost,331.26
p37155,bin2,cap,2000
p37155,bin3,cost,3312.63
p37155,bin3,cap,20000
p37157,bin1,cost,107.66
p37157,bin1,cap,1000
p37157,bin2,cost,331.26
p37157,bin2,cap,2000
p37157,bin3,cost,3312.63
p37157,bin3,cap,20000
p37159,bin1,cost,107.66
p37159,bin1,cap,1000
p37159,bin2,cost,331.26
p37159,bin2,cap,2000
p37159,bin3,cost,3312.63
p37159,bin3,cap,20000
p37161,bin1,cost,107.66
p37161,bin1,cap,1000
p37161,bin2,cost,331.26
p37161,bin2,cap,2000
p37161,bin3,cost,3312.63
p37161,bin3,cap,20000
p37163,bin1,cost,107.66
p37163,bin1,cap,1000
p37163,bin2,cost,331.26
p37163,bin2,cap,2000
p37163,bin3,cost,3312.63
p37163,bin3,cap,20000
p37165,bin1,cost,107.66
p37165,bin1,cap,1000
p37165,bin2,cost,331.26
p37165,bin2,cap,2000
p37165,bin3,cost,3312.63
p37165,bin3,cap,20000
p37167,bin1,cost,107.66
p37167,bin1,cap,1000
p37167,bin2,cost,331.26
p37167,bin2,cap,2000
p37167,bin3,cost,3312.63
p37167,bin3,cap,20000
p37169,bin1,cost,107.66
p37169,bin1,cap,1000
p37169,bin2,cost,331.26
p37169,bin2,cap,2000
p37169,bin3,cost,3312.63
p37169,bin3,cap,20000
p37171,bin1,cost,107.66
p37171,bin1,cap,1000
p37171,bin2,cost,331.26
p37171,bin2,cap,2000
p37171,bin3,cost,3312.63
p37171,bin3,cap,20000
p37173,bin1,cost,107.66
p37173,bin1,cap,1000
p37173,bin2,cost,331.26
p37173,bin2,cap,2000
p37173,bin3,cost,3312.63
p37173,bin3,cap,20000
p37175,bin1,cost,107.66
p37175,bin1,cap,1000
p37175,bin2,cost,331.26
p37175,bin2,cap,2000
p37175,bin3,cost,3312.63
p37175,bin3,cap,20000
p37177,bin1,cost,107.66
p37177,bin1,cap,1000
p37177,bin2,cost,331.26
p37177,bin2,cap,2000
p37177,bin3,cost,3312.63
p37177,bin3,cap,20000
p37179,bin1,cost,107.66
p37179,bin1,cap,1000
p37179,bin2,cost,331.26
p37179,bin2,cap,2000
p37179,bin3,cost,3312.63
p37179,bin3,cap,20000
p37181,bin1,cost,107.66
p37181,bin1,cap,1000
p37181,bin2,cost,331.26
p37181,bin2,cap,2000
p37181,bin3,cost,3312.63
p37181,bin3,cap,20000
p37183,bin1,cost,107.66
p37183,bin1,cap,1000
p37183,bin2,cost,331.26
p37183,bin2,cap,2000
p37183,bin3,cost,3312.63
p37183,bin3,cap,20000
p37185,bin1,cost,107.66
p37185,bin1,cap,1000
p37185,bin2,cost,331.26
p37185,bin2,cap,2000
p37185,bin3,cost,3312.63
p37185,bin3,cap,20000
p37187,bin1,cost,107.66
p37187,bin1,cap,1000
p37187,bin2,cost,331.26
p37187,bin2,cap,2000
p37187,bin3,cost,3312.63
p37187,bin3,cap,20000
p37189,bin1,cost,107.66
p37189,bin1,cap,1000
p37189,bin2,cost,331.26
p37189,bin2,cap,2000
p37189,bin3,cost,3312.63
p37189,bin3,cap,20000
p37191,bin1,cost,107.66
p37191,bin1,cap,1000
p37191,bin2,cost,331.26
p37191,bin2,cap,2000
p37191,bin3,cost,3312.63
p37191,bin3,cap,20000
p37193,bin1,cost,107.66
p37193,bin1,cap,1000
p37193,bin2,cost,331.26
p37193,bin2,cap,2000
p37193,bin3,cost,3312.63
p37193,bin3,cap,20000
p37195,bin1,cost,107.66
p37195,bin1,cap,1000
p37195,bin2,cost,331.26
p37195,bin2,cap,2000
p37195,bin3,cost,3312.63
p37195,bin3,cap,20000
p37197,bin1,cost,107.66
p37197,bin1,cap,1000
p37197,bin2,cost,331.26
p37197,bin2,cap,2000
p37197,bin3,cost,3312.63
p37197,bin3,cap,20000
p37199,bin1,cost,107.66
p37199,bin1,cap,1000
p37199,bin2,cost,331.26
p37199,bin2,cap,2000
p37199,bin3,cost,3312.63
p37199,bin3,cap,20000
p39001,bin1,cost,107.66
p39001,bin1,cap,1000
p39001,bin2,cost,331.26
p39001,bin2,cap,2000
p39001,bin3,cost,3312.63
p39001,bin3,cap,20000
p39003,bin1,cost,107.66
p39003,bin1,cap,1000
p39003,bin2,cost,331.26
p39003,bin2,cap,2000
p39003,bin3,cost,3312.63
p39003,bin3,cap,20000
p39005,bin1,cost,107.66
p39005,bin1,cap,1000
p39005,bin2,cost,331.26
p39005,bin2,cap,2000
p39005,bin3,cost,3312.63
p39005,bin3,cap,20000
p39007,bin1,cost,107.66
p39007,bin1,cap,1000
p39007,bin2,cost,331.26
p39007,bin2,cap,2000
p39007,bin3,cost,3312.63
p39007,bin3,cap,20000
p39009,bin1,cost,107.66
p39009,bin1,cap,1000
