case_name,x_Batt,x_Dem,x_Fuel,x_Pol,x_REcost,x_Siting,cap_CoalOldScr,cap_CoalOldScr_coal-CCS_mod,cap_Gas-CC_Gas-CC-CCS_mod,cap_Gas-CC_H2-CC,cap_H2-CC,cap_H2-CT,cap_battery_li,cap_coal-ccs_mod,cap_distpv,cap_electrolyzer,cap_gas-cc,cap_gas-cc-ccs_mod,cap_gas-ct,cap_hydED,cap_hydEND,cap_hydUD,cap_lfill-gas,cap_nuclear,cap_nuclear-smr,cap_o-g-s,cap_pumped-hydro,gen_CoalOldScr,gen_CoalOldScr_coal-CCS_mod,gen_Gas-CC_Gas-CC-CCS_mod,gen_Gas-CC_H2-CC,gen_Gas-CT_H2-CT,gen_H2-CC,gen_H2-CT,gen_battery_li,gen_coal-ccs_mod,gen_coal-igcc,gen_coal-new,gen_distpv,gen_gas-cc,gen_gas-cc-ccs_mod,gen_gas-ct,gen_hydED,gen_hydEND,gen_hydUD,gen_lfill-gas,gen_nuclear,gen_nuclear-smr,gen_o-g-s,gen_pumped-hydro,tran_AC_total,tran_total,cost_inv_h2_production,cost_inv_h2_storage,cost_inv_investment_capacity_costs,cost_inv_investment_refurbishment_capacity,cost_inv_investment_spurline_costs_rsc_technologies,cost_inv_itc_payments_negative,cost_inv_transmission_interzone_ac_investment,cost_inv_transmission_intrazone_investment,cost_op_co2_incentive_negative,cost_op_co2_transport_storage,cost_op_consume_fom,cost_op_fom_costs,cost_op_fuelcosts_objfn,cost_op_h2_storage,cost_op_h2_transport_intrareg,cost_op_ptc_payments_negative,cost_op_spurline_fom,cost_op_startcost,cost_op_transmission_fom,cost_op_transmission_intrazone_fom,cost_op_vom_costs,cost_total,runtime_seconds,cap_upv,cap_wind-ons,gen_upv,gen_wind-ofs,gen_wind-ons
test0_DemMd_FuelLo_REcostMd_SitingOpen_BattHi_PolIRA,2,1,0,0,1,0,805.226555,2099.773445,0.0,0.0,4.251319,149.075269,6214.292283,2082.192207,12994.628099,81.031917,60181.197208,0.0,48286.611849,142.0,405.8,0.0,24.4,4980.0,0.0,1115.4,412.371339,1535038.11471,1103640.922504,0.0,0.0,0.0,2234.493324,78353.961352,-1679783.842309,11056413.980575,0.0,0.0,26017537.7361,64578686.018832,0.0,25379443.187949,219512.688,442180.6848,0.0,84301.8816,36283508.37,0.0,586254.24,-214298.2742,61902.100076,61902.100076,0.0,22827.583103,18735425154.36685,56413073.603614,3981699832.006876,0.0,2734513839.192388,1499548077.342838,0.0,139585181.821669,1438848.912237,6296635990.260679,4449317573.243844,369730.366418,1924896.808976,-779767978.0193,523763096.869138,194961453.225413,710320464.645147,275647933.514407,311575863.94814,39133395859.69244,2660.444561,97336.404931,127392.14745,198064405.567649,0.0,436077273.25346494
test0_DemMd_FuelLo_REcostMd_SitingOpen_BattHi_PolOBBBA,2,1,0,1,1,0,1043.328383,4706.671617,0.0,0.0,0.0,0.0,6053.505659,3688.425145,12994.628099,0.0,62174.007495,0.0,43783.442774,142.0,405.8,0.0,24.4,4980.0,0.0,1068.942496,5.0,2770347.575299,2473826.602021,-0.0,0.0,0.0,0.0,0.0,-1666109.653356,19153660.977988,0.0,0.0,26017537.7361,67314375.656612,0.0,23012577.522196,219512.688,442180.6848,0.0,84301.8816,36283508.37,0.0,561836.175954,-1903.857,59857.755021,59857.755021,0.0,0.0,19340724708.17989,0.0,4180501679.617962,0.0,5080971005.64319,1579913812.423648,0.0,251132613.38569,0.0,6402948803.618775,4572843764.840941,0.0,-0.0,0.0,508467719.797716,243726814.102583,675776650.444094,271585307.816569,386382339.809834,43494975219.68089,2773.140232,93550.234926,124097.27083699999,195189192.10170498,0.0,426908354.75752896
test0_DemMd_FuelLo_REcostMd_SitingOpen_BattLo_PolIRA,0,1,0,0,1,0,362.769826,2323.974841,0.0,0.0,336.194287,566.739961,33202.054029,2109.53538,12994.628099,641.346685,52763.882786,0.0,35983.159715,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,1402952.808873,1221481.176607,0.0,0.0,0.0,176703.71712,297878.523645,-9746392.267943,11365467.825108,0.0,0.0,26017537.7361,58587954.130122,0.0,18912748.746168,219512.688,442180.6848,0.0,84301.8816,36283508.37,0.0,609906.24,-1571.889,58835.53624,58835.53624,0.0,0.0,12041055195.761578,0.0,2143870062.289847,0.0,2402639938.317128,1033634989.240273,0.0,144543054.250039,11388117.300902,6216103051.922718,3847841527.843802,4070851.818595,10279644.903135,-1152985460.475197,511079939.103186,172955844.163673,667704527.078596,285421867.492794,281672004.47219,28621275155.48326,2472.067729,126598.45069700001,101287.569258,275311256.383389,0.0,380381216.18545103
test0_DemMd_FuelLo_REcostMd_SitingOpen_BattLo_PolOBBBA,0,1,0,1,1,0,668.007099,4487.667954,0.0,0.0,0.0,0.0,32151.706214,3638.533125,12994.628099,0.0,51438.561574,0.0,35869.437086,142.0,405.8,0.0,24.4,4980.0,0.0,318.940458,5.0,2349851.56354,2358718.276793,0.0,0.0,0.0,0.0,0.0,-9087571.733871,19573503.498233,0.0,0.0,26017537.7361,52072858.43967,0.0,18852976.132407,219512.688,442180.6848,0.0,84301.8816,36283508.37,0.0,167635.104898,-1571.889,56297.823714,56297.823714,0.0,0.0,13659504068.41181,0.0,2630366897.641826,0.0,3418762958.741674,1245492901.078992,0.0,252842909.427095,0.0,6343538944.056782,3712378745.612224,0.0,0.0,0.0,506186218.404119,175011582.973641,644427883.358467,283981611.127868,355573296.316561,33228068017.151066,2627.50287,122051.01285300001,103452.04802700001,269511076.695758,0.0,380535706.625942
test0_DemMd_FuelLo_REcostMd_SitingOpen_BattMd_PolIRA,1,1,0,0,1,0,649.700869,2255.299131,0.0,0.0,2015.138356,2847.132749,17884.090324,1745.099909,12994.628099,3714.929879,56457.104936,0.0,40669.817668,142.0,405.8,0.0,24.4,4980.0,0.0,704.561391,5.0,1344949.816667,1185385.223173,0.0,0.0,0.0,1059156.719952,1496452.972969,-5110281.646376,9402011.954862,0.0,0.0,26017537.7361,49478368.316674,-0.0,21376056.166264,219512.688,442180.6848,0.0,84301.8816,36283508.37,0.0,370317.466908,-2102.331,64493.6162,64493.6162,0.0,0.0,19251035150.811493,46350135.229619,3633645320.75703,0.0,2238075145.930822,1659024487.517312,0.0,122832125.958457,65964412.43641,6393894303.12219,3591163248.569976,18404917.310967,54660699.160855,-728521306.993803,528531118.29811,119837002.553236,756055552.260348,286540842.521777,267919634.190881,38305412789.63568,2689.757993,107912.133022,121091.54838700002,229755818.66519699,0.0,436147630.17772394
test0_DemMd_FuelLo_REcostMd_SitingOpen_BattMd_PolOBBBA,1,1,0,1,1,0,910.39929,4839.60071,0.0,0.0,0.0,0.0,15875.509363,3638.805605,12994.628099,0.0,60445.758295,0.0,38481.085355,142.0,405.8,0.0,24.4,4980.0,0.0,953.351653,5.0,2982253.917471,2543694.133089,0.0,0.0,0.0,0.0,0.0,-4478928.912797,19144204.794519,0.0,0.0,26017537.7361,54341354.430799,0.0,20225658.462599,219512.688,442180.6848,0.0,84301.8816,36283508.37,0.0,501081.628975,-1571.889,59593.622817,59593.622817,0.0,0.0,21519793711.40146,0.0,4322490938.546132,0.0,6645308700.438717,1830558466.50096,0.0,251846821.042542,0.0,6460678968.087639,3904782851.752256,0.0,-0.0,0.0,511172327.685629,164182283.368437,687134546.82387,277818508.348338,359064411.167339,46934832535.16332,2791.309685,103058.151782,118679.42152,221118692.101386,0.0,420064205.66689104
test0_DemMd_FuelLo_REcostMd_SitingRef_BattHi_PolIRA,2,1,0,0,1,1,707.703579,2046.351088,0.0,1124.571148,0.0,489.367985,7576.408464,2196.273359,12994.628099,1431.056069,44780.444005,0.0,56022.040737,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,1203813.483237,1075562.131771,0.0,1353260.633222,0.0,0.0,257211.812916,-2673685.747515,5148304.073724,0.0,0.0,27098575.5645,61626355.629854,0.0,29445184.611321,249715.236,443076.06,0.0,87731.089759,36757903.842,0.0,609906.24,-3033.11625,58836.648001,58836.648001,0.0,0.0,13964346504.969124,93985649.793882,2528166950.11869,0.0,1018238557.382608,1044793282.378358,0.0,73753900.081934,25410647.263966,6283394862.953908,4530550149.498531,10616289.322881,26406156.289846,-1135673969.204391,540079999.071648,385396371.451056,608171829.576066,277376636.364663,286072562.231887,30561086379.54466,2619.481507,102223.30067599998,128027.59724999999,223495391.976563,0.0,417803124.277405
test0_DemMd_FuelLo_REcostMd_SitingRef_BattHi_PolOBBBA,2,1,0,1,1,1,722.188427,5027.811573,0.0,0.0,0.0,0.0,7322.984127,3677.398188,12994.628099,0.0,47827.964386,0.0,51865.248098,142.0,405.8,6.0,24.4,4980.0,0.0,220.883875,5.0,1890924.013535,2642617.762686,0.0,0.0,0.0,0.0,0.0,-2789560.983794,5166708.161821,0.0,0.0,27098575.5645,66171510.808237,0.0,27260374.400234,249715.236,443076.06,10551.348,87120.786325,36611764.94945,0.0,116096.564673,-3033.11625,55161.917581,55161.917581,0.0,0.0,17034370723.256008,0.0,3324259858.225297,0.0,2077618528.432596,1342672804.091178,0.0,98970425.178586,0.0,6434864305.969442,4579400257.581194,0.0,0.0,0.0,527162612.613355,429888970.540959,575730237.085746,274925969.78702,285381808.142553,36985246500.90394,2802.844788,100818.350139,127192.764756,220124075.431454,0.0,414177972.610828
test0_DemMd_FuelLo_REcostMd_SitingRef_BattLo_PolIRA,0,1,0,0,1,1,337.999348,3143.814952,0.0,602.1355,0.0,353.497735,28523.501265,2716.992126,12994.628099,609.319736,47222.262776,0.0,39445.939585,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,886132.890593,1652389.138723,0.0,515256.461452,0.0,-0.0,185798.409304,-9499646.195845,7348416.039431,0.0,0.0,27098575.5645,54951042.285577,0.0,20732785.846058,249762.096,443076.06,0.0,92404.539149,37203161.6682,0.0,609906.24,-2034.855,53655.63000799999,53655.63000799999,0.0,0.0,12979867926.233244,0.0,2857640716.226896,0.0,930978728.163796,1008390370.524915,0.0,106944440.25307,10819428.551515,6294572284.847621,3773689229.745648,4850533.527863,12168612.802097,-1350642060.981574,531232791.802149,217739655.020732,575068672.308826,283951045.262536,247681505.01845,28484953879.30778,2512.827484,123653.321067,107969.574995,286447939.58275104,0.0,373462557.950304
test0_DemMd_FuelLo_REcostMd_SitingRef_BattLo_PolOBBBA,0,1,0,1,1,1,295.839396,5294.170872,0.0,0.0,0.0,0.0,29102.182353,3807.017285,12994.628099,0.0,47566.021922,0.0,37756.45325,142.0,405.8,0.0,24.4,4980.0,0.0,105.926865,5.0,775602.144361,2782616.210442,0.0,0.0,0.0,0.0,0.0,-9545134.984383,6860968.314622,0.0,0.0,27098575.5645,56583458.16009,0.0,19844791.82795,249762.096,443076.06,0.0,92404.539149,37203161.6682,0.0,55675.160225,-2034.855,51318.465262000005,51318.465262000005,0.0,0.0,12887060299.12597,32938317.319068,2862634075.724681,0.0,2237674148.266472,1081676700.296214,0.0,119664074.897297,0.0,6402327883.383052,3763488729.630874,0.0,0.0,0.0,525521368.050814,245084245.077763,548160062.622765,284934528.468537,244317997.762252,31235482430.62576,2702.047082,123339.356954,108631.00290900002,283715189.736053,0.0,373627491.380751
test0_DemMd_FuelLo_REcostMd_SitingRef_BattMd_PolIRA,1,1,0,0,1,1,557.945778,1870.217943,0.0,1046.671288,0.0,441.981369,23151.514205,2180.094329,12994.628099,894.622856,44372.902259,0.0,42994.249354,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,1462013.218276,982986.551103,0.0,550130.428942,0.0,-0.0,232305.407552,-8119040.450429,10877293.4441,0.0,0.0,27098575.5645,37150121.61826,0.0,22597777.460379,241833.384,443076.06,0.0,89800.27675,36843933.451621,0.0,609906.24,-2034.855,55641.715899,55641.715899,0.0,0.0,15987394748.273869,0.0,3239251111.988078,0.0,997684738.331688,1151083031.024624,0.0,135174326.445573,15885433.358243,6432562978.80183,3235591333.504776,8805554.541541,13808767.732918,-1388708858.583915,553007237.013351,181679300.140429,594853672.140724,286941405.87454,269930328.199855,31714945108.788124,2593.726542,115728.308517,124373.829948,263467037.321249,0.0,408150706.19847697
test0_DemMd_FuelLo_REcostMd_SitingRef_BattMd_PolOBBBA,1,1,0,1,1,1,616.896452,4661.208072,0.0,0.0,0.0,0.0,23913.668524,3645.287582,12994.628099,0.0,43561.762518,0.0,41537.737889,142.0,405.8,0.0,24.4,4980.0,0.0,409.262715,5.0,1616484.616891,2449930.962644,0.0,0.0,0.0,0.0,0.0,-8073341.821831,12527607.070568,0.0,0.0,27098575.5645,39947993.545767,0.0,21832235.034204,241833.384,443076.06,0.0,88587.952128,36839466.3978,0.0,215108.483147,-2034.855,51302.209771,51302.209771,0.0,0.0,17950357583.389038,0.0,3577778617.219717,0.0,2392060449.030368,1334411502.995731,0.0,176481188.482579,0.0,6557141566.960176,3344018182.169168,0.0,0.0,0.0,541019330.470458,214957054.792218,549260005.101317,286373189.258121,297801712.700711,37221660382.56961,2785.505354,115526.43670199999,123015.728471,260159618.34052002,0.0,404482097.146943
test0_DemMd_FuelMd_REcostHi_SitingLim_BattHi_PolIRA,2,1,1,0,2,2,600.846475,4959.193406,0.0,0.0,0.0,0.0,2680.187642,3565.598552,12994.628099,0.0,83255.856694,0.0,38872.750842,142.0,405.8,0.0,24.4,4980.0,0.0,1074.648489,5.0,2715834.112737,2606552.054254,0.0,0.0,0.0,0.0,0.0,-782406.272333,1874078.598866,0.0,0.0,29951650.8243,307345258.930792,0.0,28014901.044526,299689.296,443293.4232,0.0,94784.847336,37381703.714724,0.0,665986.230856,-3210.05175,34478.6,34478.6,0.0,0.0,6493369149.344106,750862562.282441,84977996.746633,0.0,0.0,14270448.975794,0.0,60128816.184889,0.0,5710489311.61334,7417679909.111637,0.0,0.0,-385028687.925681,337323204.903936,486788216.914774,375947903.342,224891569.441206,695232425.906216,22266932826.841293,2800.532531,80295.854848,69908.883531,169362243.19162098,0.0,213002333.83640397
test0_DemMd_FuelMd_REcostHi_SitingLim_BattHi_PolOBBBA,2,1,1,1,2,2,411.136554,3287.296532,0.0,0.0,0.0,0.0,2155.028561,2354.870375,12994.628099,0.0,101379.995464,4282.386423,22748.391908,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,1753541.159702,1727803.056973,0.0,0.0,0.0,0.0,0.0,-629978.168482,1237719.868858,0.0,0.0,29951650.8243,409033592.647854,2250822.303698,15291761.726861,299689.296,443293.4232,0.0,96631.339291,37534045.43772,0.0,998759.87728,-2107.464,34478.6,34478.6,0.0,0.0,14302854410.668615,1321603393.715757,2235194316.715281,0.0,0.0,734377975.942371,0.0,49276580.417216,0.0,5118350864.852806,9110680632.852398,0.0,0.0,0.0,249590364.997922,453406212.632297,375947903.342,188357080.128292,882583076.446357,35022222812.71131,2494.793206,55744.517492,54418.366138,122910890.655582,0.0,170029197.073731
test0_DemMd_FuelMd_REcostHi_SitingLim_BattLo_PolIRA,0,1,1,0,2,2,477.651022,4874.869488,0.0,0.0,0.0,0.0,25196.957484,3098.747641,12994.628099,0.0,80860.704565,0.0,20594.950553,142.0,405.8,0.0,24.4,4980.0,0.0,1119.648489,5.0,2339588.2023,2562231.402818,0.0,0.0,0.0,0.0,0.0,-8001679.526214,1628701.760077,0.0,0.0,29951650.8243,308942259.617363,0.0,11402147.238492,299689.296,443293.4232,0.0,104913.202464,38476611.97092,0.0,650473.926366,-1151.931,35030.190986,35030.190986,0.0,0.0,8477349654.602327,2255434000.79514,585562790.882936,0.0,76265856.779471,129906875.251959,0.0,57358470.234058,0.0,5735589128.26881,6971216960.684887,0.0,-0.0,-284828677.102325,341856531.564456,164126703.486089,380561697.179761,227460058.646476,657151071.759158,25775011123.033203,2437.408325,90893.00132800001,64790.732951,203168887.41354197,0.0,201247372.029475
test0_DemMd_FuelMd_REcostHi_SitingLim_BattLo_PolOBBBA,0,1,1,1,2,2,401.200837,3580.523433,0.0,0.0,0.0,0.0,19705.743956,2580.514894,12994.628099,0.0,100395.955155,1612.203865,10971.123401,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,1965126.633304,1881923.116263,0.0,0.0,0.0,-0.0,0.0,-5670727.644926,1356318.628479,0.0,0.0,29951650.8243,398320306.961202,847374.351499,7869904.632984,299689.296,443293.4232,0.0,110452.67833,38739601.895088,0.0,758488.849315,-1151.931,34526.42475,34526.42475,0.0,0.0,16072848861.271135,352215791.509018,2491438664.201762,0.0,0.0,1185561449.851629,0.0,47268938.998398,0.0,5156504699.291477,8649335153.487507,0.0,-0.0,0.0,250251920.565994,208084352.90804,376347934.417527,198295747.539575,816994453.816884,35805147967.85895,2338.930867,68570.347577,49554.065286,159147359.29830998,0.0,156211520.940503
test0_DemMd_FuelMd_REcostHi_SitingLim_BattMd_PolIRA,1,1,1,0,2,2,615.489616,4988.534827,0.0,0.0,0.0,0.0,6132.158732,3616.150138,12994.628099,0.0,83913.537548,0.0,35669.109702,142.0,405.8,0.0,24.4,4980.0,0.0,1119.648489,5.0,2785226.710686,2621973.904898,0.0,0.0,0.0,0.0,0.0,-2104994.373331,1900648.512371,0.0,0.0,29951650.8243,314118277.472404,0.0,21197551.99976,299689.296,443293.4232,0.0,94784.847336,37402750.127642,0.0,704380.076589,-2264.9475,34487.967366,34487.967366,0.0,0.0,6631681527.722098,162117906.71985,104623635.600764,0.0,0.0,61167683.525016,0.0,60666207.940727,0.0,5731739953.892735,7359222377.232901,0.0,0.0,-419962036.760606,329618427.450615,459818827.839117,375979839.878644,225082124.547432,689635379.117485,21771391854.706776,2747.880122,81729.836817,68057.184691,174018354.087254,0.0,209527298.945218
test0_DemMd_FuelMd_REcostHi_SitingLim_BattMd_PolOBBBA,1,1,1,1,2,2,376.440827,3401.171834,0.0,0.0,0.0,0.0,4053.127193,2410.608526,12994.628099,0.0,104425.152902,4088.137177,18872.449132,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,1843849.331174,1787655.915733,0.0,0.0,0.0,0.0,0.0,-1169715.811131,1267015.841189,0.0,0.0,29951650.8243,419703723.927651,2148724.899987,11695595.206797,299689.296,443293.4232,0.0,96631.339291,37534045.43772,0.0,934876.346094,-2017.728,34847.790837,34847.790837,0.0,0.0,15204283077.262411,0.0,2304275337.408176,0.0,0.0,767224575.719168,0.0,50096265.240694,0.0,5099434656.786409,9215941173.52666,0.0,-0.0,0.0,235045708.243621,407231347.909858,379036007.481381,186467300.736986,881037395.354603,34730072845.66997,2506.165846,54636.62923399999,52566.057759999996,119899127.535007,0.0,166263265.354434
test0_DemMd_FuelMd_REcostHi_SitingOpen_BattHi_PolIRA,2,1,1,0,2,0,757.333845,1284.913416,0.0,0.0,0.0,0.0,6596.892159,1837.011106,12994.628099,0.0,92627.221095,0.0,34836.329169,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,398054.669164,675350.491481,0.0,0.0,0.0,0.0,0.0,-506576.823287,965533.037204,-0.0,0.0,26017537.7361,296096464.016972,0.0,18309974.611443,299331.456,442180.6848,0.0,104339.500568,37603997.844276,0.0,729764.304314,-1864.212,37653.136586,37653.136586,0.0,0.0,6941183790.405644,0.0,282160463.987599,0.0,0.0,479979207.759105,0.0,20913336.396678,0.0,5419235813.801957,6732698555.164241,0.0,0.0,-70167830.812525,340037893.207882,382579847.165639,405836541.191946,220282551.469974,510866378.455332,21665606548.19348,2645.285918,72359.521185,68758.546393,153487941.619187,0.0,261505922.564208
test0_DemMd_FuelMd_REcostHi_SitingOpen_BattHi_PolOBBBA,2,1,1,1,2,0,1069.599936,4433.627127,0.0,0.0,0.0,0.0,5757.679914,4578.813923,12994.628099,0.0,104732.553298,834.795294,17823.218409,142.0,405.8,0.0,24.4,4980.0,0.0,1116.478132,5.0,1700656.379537,2330314.418019,0.0,0.0,0.0,0.0,0.0,-831036.739652,2406624.597866,0.0,0.0,26017537.7361,334244419.533715,438768.406662,13627364.943408,299331.456,442180.6848,0.0,109437.987913,38826503.115762,0.0,815541.608007,-3335.1735,36257.593512,36257.593512,0.0,0.0,11395790653.83913,0.0,1296629165.023122,0.0,388989854.476339,836884494.998756,0.0,63418344.527641,0.0,5521310833.008979,7433100240.307732,0.0,-0.0,0.0,293027352.293077,244632832.928263,390828330.15401,200426236.325976,549456711.691288,28614495049.57432,2444.877287,52950.213981999994,67232.914917,115681818.52206299,0.0,259985486.91039
test0_DemMd_FuelMd_REcostHi_SitingOpen_BattLo_PolIRA,0,1,1,0,2,0,756.694132,1287.842607,0.0,0.0,0.0,0.0,14616.460254,1835.979423,12994.628099,0.0,89322.919727,0.0,25998.498357,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,397718.435522,676890.07422,0.0,0.0,0.0,0.0,0.0,-4135990.992616,964990.784485,0.0,-0.0,26017537.7361,288328806.719233,0.0,13664810.736681,299331.456,442180.6848,0.0,109437.987913,38956262.697,0.0,667722.24,-720.28125,37322.04283,37322.04283,0.0,0.0,8091700046.212972,59575035.64014,568061461.911834,0.0,0.0,624393746.788215,0.0,20931787.117149,0.0,5447019459.040796,6455026879.180075,0.0,-0.0,-112109723.072549,345097499.583252,182570425.343298,405119927.993722,220719844.20282,495606554.441257,22803712944.382984,2538.393838,74820.187429,70176.325762,160611122.624379,0.0,269384738.77654004
test0_DemMd_FuelMd_REcostHi_SitingOpen_BattLo_PolOBBBA,0,1,1,1,2,0,949.852036,1492.981927,0.0,0.0,0.0,0.0,8449.956687,2268.348897,12994.628099,0.0,99865.667962,6750.898119,16004.487421,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,499242.230238,784711.300827,0.0,0.0,0.0,0.0,0.0,-2792895.166595,1192244.18008,0.0,0.0,26017537.7361,323195375.039762,3548272.051191,8411958.588709,299331.456,442180.6848,0.0,109437.987913,38956262.697,0.0,698652.670705,-1521.2865,37060.417972,37060.417972,0.0,0.0,10309914569.762997,0.0,1088161552.003102,0.0,153116792.441641,807017394.682925,0.0,39219879.802303,0.0,5389896910.581594,7069714229.82692,0.0,0.0,0.0,307629125.945603,187743284.686324,397543571.405452,204149934.235611,523523772.253063,26477631017.627533,2320.616464,59354.563595,67765.343117,131074840.541002,0.0,263567719.655693
test0_DemMd_FuelMd_REcostHi_SitingOpen_BattMd_PolIRA,1,1,1,0,2,0,756.773743,1286.016554,0.0,0.0,0.0,0.0,7750.671024,1835.979423,12994.628099,0.0,89854.670917,0.0,33808.176102,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,397760.27935,675930.300793,0.0,0.0,0.0,0.0,0.0,-2095195.172862,964990.784485,0.0,-0.0,26017537.7361,296785853.268707,0.0,17769577.359452,299331.456,442180.6848,0.0,97007.902534,37669233.41424,0.0,667722.24,-1298.928,37566.913342,37566.913342,0.0,0.0,6530419105.426044,0.0,211898024.41198,0.0,0.0,453958987.825779,0.0,20917212.625574,0.0,5414275131.51843,6750346787.247,0.0,0.0,-70138507.293982,337647038.205541,260068987.383551,409670116.167182,217449748.08052,538133831.038986,21074646462.63661,2660.578913,72618.477985,68112.22534,153333122.39564902,0.0,263368485.833733
test0_DemMd_FuelMd_REcostHi_SitingOpen_BattMd_PolOBBBA,1,1,1,1,2,0,844.778734,1699.262431,0.0,0.0,0.0,0.0,6874.602787,2074.076279,12994.628099,0.0,106899.069337,2038.678793,16042.60069,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,444015.702351,893132.333791,0.0,0.0,0.0,0.0,0.0,-2166879.058653,1090134.492204,0.0,-0.0,26017537.7361,337459067.721647,1071529.573645,8431990.922617,299331.456,442180.6848,0.0,109437.987913,38956262.697,0.0,734292.346763,-2431.377,36132.491094,36132.491094,0.0,0.0,8993330079.129078,0.0,939562019.888071,0.0,0.0,668609904.120031,0.0,29793988.013104,0.0,5301472889.502199,7274018493.98884,0.0,-0.0,0.0,296491269.14556,194704069.145092,389781908.47827,200897625.832046,508692045.120359,24797354292.362648,2524.315664,56096.646881,66705.714773,122882862.78070499,0.0,259293885.862241
test0_DemMd_FuelMd_REcostHi_SitingRef_BattHi_PolIRA,2,1,1,0,2,1,722.86159,1353.631736,0.0,0.0,0.0,0.0,5824.38155,1733.891219,12994.628099,0.0,88255.100185,0.0,37255.211203,142.0,405.8,0.0,24.4,4980.0,0.0,1106.077839,5.0,379936.05179,711468.840309,0.0,0.0,0.0,0.0,0.0,-775140.441831,911333.224786,0.0,0.0,27098575.5645,290705951.955202,0.0,20724017.569891,299614.32,443076.06,0.0,97742.352904,37675342.740833,0.0,656228.847949,-1909.86675,38278.395069000006,38278.395069000006,0.0,0.0,6213772967.988203,0.0,133133992.247395,0.0,0.0,281670321.970117,0.0,20864979.545853,0.0,5472293875.097735,6714694095.304873,0.0,-0.0,-178245097.558582,348016516.311858,553835296.595318,401828229.132906,222958664.594202,534238312.85215,20719062154.08203,2855.515721,80284.00747200001,69047.48672100001,180092302.67852902,0.0,237866553.056665
test0_DemMd_FuelMd_REcostHi_SitingRef_BattHi_PolOBBBA,2,1,1,1,2,1,575.203221,4835.54843,0.0,0.0,0.0,0.0,5599.274275,4658.988838,12994.628099,0.0,97870.859153,1747.546554,22278.114096,142.0,405.8,0.0,24.4,4980.0,0.0,1151.4,5.0,2369952.30967,2541564.254947,0.0,0.0,0.0,0.0,0.0,-797063.034371,2448764.533072,0.0,0.0,27098575.5645,340607568.325594,918510.468668,17646201.454819,299614.32,443076.06,0.0,112212.138432,38978204.0676,0.0,788587.073366,-2569.9425,35541.883544,35541.883544,0.0,0.0,10284374835.388706,0.0,1255753676.814476,0.0,406108733.82272,647186886.044366,0.0,69047330.691672,0.0,5529030733.560387,7765374499.556408,0.0,-0.0,0.0,288542070.238486,380046112.948685,384841759.814828,201117032.868874,647920040.80627,27859343712.55588,2429.915737,58464.230688,64988.61711200001,132061527.650633,0.0,231389626.71299803
test0_DemMd_FuelMd_REcostHi_SitingRef_BattLo_PolIRA,0,1,1,0,2,1,920.645278,969.499734,0.0,0.0,0.0,0.0,23063.903995,2083.081047,12994.628099,0.0,81304.639164,0.0,25850.252495,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,483891.157949,509569.06027,0.0,0.0,0.0,0.0,0.0,-7805707.191642,1094867.398386,0.0,0.0,27098575.5645,293872807.260682,0.0,13586892.71111,299614.32,443076.06,0.0,106837.427788,38733091.9785,0.0,709263.45887,-1438.788,35709.408071,35709.408071,0.0,0.0,6985811763.345005,42071573.841444,297628727.707476,0.0,0.0,323038582.371864,0.0,19628393.095158,0.0,5469270164.920667,6633602613.563005,0.0,-0.0,-75399361.063421,348161113.918458,118405563.978083,386243022.068213,225168383.588069,581448609.90029,21355079151.23432,2389.653768,86998.491019,63885.030075,196422371.31248102,0.0,231425747.702538
test0_DemMd_FuelMd_REcostHi_SitingRef_BattLo_PolOBBBA,0,1,1,1,2,1,699.986485,4686.999655,0.0,0.0,0.0,0.0,19917.087185,5472.745913,12994.628099,0.0,88399.207383,1185.171975,16323.072301,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,2884084.31522,2463487.018517,0.0,0.0,0.0,0.0,0.0,-6902590.121611,2876475.251775,0.0,0.0,27098575.5645,328317915.226825,622926.390091,11106796.474978,299614.32,443076.06,0.0,112212.138432,39155820.928366,0.0,718797.147336,-1177.02975,35284.210529,35284.210529,0.0,0.0,13047161773.904232,17503461.798696,1945507163.609716,0.0,75183017.747989,1177298640.451398,0.0,71297768.215727,0.0,5562103568.117815,7370735816.491358,0.0,-0.0,0.0,297903099.477885,139094453.018533,382686448.724535,208255058.801881,670946256.480992,30965676526.840755,2421.937389,73025.891319,57854.991144,174235822.970501,0.0,212982229.00169
