sc_point_gid,class,capacity,capital_adder_per_mw,cf,FIPS,dist_spur_km,dist_reinforcement_km,cost_spur_usd_per_mw,cost_poi_usd_per_mw,cost_reinforcement_usd_per_mw,cost_total_trans_usd_per_mw,region,supply_curve_cost_per_mw
1569,3,14.826,0.0,0.19576101,p99046,3.627260461821359,0.0,13301.131,0.0,0.0,13301.131,pr184,13301.131
1620,5,11.396,0.0,0.20152123,p99075,4.582200687653548,0.0,16802.889,0.0,0.0,16802.889,pr363,16802.889
1628,5,11.865,0.0,0.203945,p99106,2.979769988648316,0.0,10926.789,0.0,0.0,10926.789,pr1800,10926.789
1632,5,8.757000000000001,0.0,0.20236841,p99034,5.282125781907007,0.0,19369.508,0.0,0.0,19369.508,pr106,19369.508
1633,5,17.465,0.0,0.2027052,p99034,2.409577409226458,0.0,8835.898,0.0,0.0,8835.898,pr106,8835.898
1634,5,46.193000000000005,0.0,0.20296995,p99034,1.079113384090128,0.0,3957.0989,0.0,0.0,3957.0989,pr106,3957.0989
1637,5,30.128,0.0,0.20298149,p99069,1.5051328998702114,0.0,5519.3086,0.0,0.0,5519.3086,pr321,5519.3086
1639,5,23.128,0.0,0.20132825,p99069,6.554075000850692,0.0,24033.732,0.0,0.0,24033.732,pr321,24033.732
1640,3,13.073107158375,0.0,0.19306168,p99030,1.4667316008310398,0.0,5378.491,0.0,0.0,5378.491,pr100,5378.491
1641,4,3.7705532947058815,0.0,0.19929782,p99033,5.227031108861402,0.0,19167.475,0.0,0.0,19167.475,pr103,19167.475
1642,5,120.0,0.0,0.20296995,p99035,1.079113384090128,0.0,3957.0989,0.0,0.0,3957.0989,pr107,3957.0989
1643,1,0.5345333332888887,0.0,0.18287948,p99036,6.398973213664465,0.0,23464.977,0.0,0.0,23464.977,pr111,23464.977
1644,1,0.676851964104839,0.0,0.18200722,p99039,7.796513260596192,0.0,28589.742,0.0,0.0,28589.742,pr127,28589.742
1645,3,82.07088461538463,0.0,0.19101645,p99006,4.463159260494075,0.0,16366.364,0.0,0.0,16366.364,pr14,16366.364
1646,1,0.450757312,0.0,0.18215382,p99040,4.760309663955135,0.0,17456.012,0.0,0.0,17456.012,pr149,17456.012
1647,2,11.547612323058823,0.0,0.18885249,p99041,1.5438779435823948,0.0,5661.386,0.0,0.0,5661.386,pr153,5661.386
1648,1,0.5345333332888887,0.0,0.18287948,p99048,6.398973213664465,0.0,23464.977,0.0,0.0,23464.977,pr190,23464.977
1649,1,10.858064023870588,0.0,0.18592988,p99001,4.102186690069315,0.0,15042.682,0.0,0.0,15042.682,pr2,15042.682
1650,1,1.0690666665777775,0.0,0.1808112,p99058,5.427667556976382,0.0,19903.207,0.0,0.0,19903.207,pr271,19903.207
1651,1,7.082047071486955,0.0,0.18500876,p99011,0.9813281805043907,0.0,3598.5215,0.0,0.0,3598.5215,pr29,3598.5215
1652,1,11.688715213588235,0.0,0.18430041,p99002,4.144199468256233,0.0,15196.741,0.0,0.0,15196.741,pr3,15196.741
1653,1,10.26316470632026,0.0,0.18287948,p99076,6.398973213664465,0.0,23464.977,0.0,0.0,23464.977,pr378,23464.977
1654,2,4.39276045303125,0.0,0.18834226,p99014,7.434696829707401,0.0,27262.965,0.0,0.0,27262.965,pr38,27262.965
1655,3,7.445371605153228,0.0,0.19575962,p99077,3.658720358986976,0.0,13416.494,0.0,0.0,13416.494,pr392,13416.494
1656,3,4.63693750040625,0.0,0.19359472,p99015,5.831783294494136,0.0,21385.096,0.0,0.0,21385.096,pr40,21385.096
1657,1,25.48364775843478,0.0,0.18500876,p99079,0.9813281805043907,0.0,3598.5215,0.0,0.0,3598.5215,pr428,3598.5215
1658,4,0.8248294516470587,0.0,0.19760661,p99082,2.8490229211200586,0.0,10447.341,0.0,0.0,10447.341,pr442,10447.341
1659,1,15.50146666537778,0.0,0.1808112,p99017,5.427667556976382,0.0,19903.207,0.0,0.0,19903.207,pr45,19903.207
1660,2,0.8248294516470587,0.0,0.18885249,p99084,1.5438779435823948,0.0,5661.386,0.0,0.0,5661.386,pr452,5661.386
1661,2,0.8653529413529412,0.0,0.19056092,p99087,2.1580881383523574,0.0,7913.6895,0.0,0.0,7913.6895,pr492,7913.6895
1662,3,0.4900384615384619,0.0,0.19205135,p99003,1.3073631438687658,0.0,4794.089,0.0,0.0,4794.089,pr5,4794.089
1663,1,9.475927497467744,0.0,0.18255089,p99018,0.8219610782846647,0.0,3014.1238,0.0,0.0,3014.1238,pr50,3014.1238
1664,3,0.5457467791612903,0.0,0.19575962,p99090,3.658720358986976,0.0,13416.494,0.0,0.0,13416.494,pr583,13416.494
1665,1,2.79977254928366,0.0,0.18287948,p99019,6.398973213664465,0.0,23464.977,0.0,0.0,23464.977,pr63,23464.977
1666,1,3.3842598205241954,0.0,0.18200722,p99091,7.796513260596192,0.0,28589.742,0.0,0.0,28589.742,pr632,28589.742
1667,5,36.86485044375455,0.0,0.20298149,p99004,1.5051328998702114,0.0,5519.3086,0.0,0.0,5519.3086,pr8,5519.3086
1668,3,19.387822628540324,0.0,0.19575962,p99022,3.658720358986976,0.0,13416.494,0.0,0.0,13416.494,pr84,13416.494
1669,3,11.853997917217743,0.0,0.19575962,p99023,3.658720358986976,0.0,13416.494,0.0,0.0,13416.494,pr85,13416.494
1670,1,8.122223569258066,0.0,0.18200722,p99024,7.796513260596192,0.0,28589.742,0.0,0.0,28589.742,pr86,28589.742
1671,1,31.13519034882258,0.0,0.18255089,p99025,0.8219610782846647,0.0,3014.1238,0.0,0.0,3014.1238,pr87,3014.1238
1672,1,2.707407856419356,0.0,0.18200722,p99026,7.796513260596192,0.0,28589.742,0.0,0.0,28589.742,pr88,28589.742
1673,5,33.0,0.0,0.2027052,p99115,2.409577409226458,0.0,8835.898,0.0,0.0,8835.898,pr97014,8835.898
1674,3,0.4900384615384619,0.0,0.19101645,p99117,4.463159260494075,0.0,16366.364,0.0,0.0,16366.364,pr97047,16366.364
1675,4,25.0,0.0,0.19702654,p99118,4.968739930924775,0.0,18220.324,0.0,0.0,18220.324,pr97064,18220.324
