sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp,mean_resource_depth,lcoe_site_usd_per_mwh,lcoe_all_in_usd_per_mwh
47381,8,149.02,0,0.9943,155,4000,78.866714,80.37081
47382,7,55.39,0,0.9947,186,5000,78.80084,80.45952
47383,6,15.75,0,0.9948,206,6000,80.93056,83.086494
47385,7,4.09,0,0.9947,190,5000,78.35825,80.85587
47386,8,1.73,0,0.9946,171,5000,80.79997,82.9404
47387,8,1.62,0,0.9946,168,5000,81.294846,83.63442
47388,7,2.73,0,0.9947,181,5000,79.31459,82.06016
47389,7,62.63,0,0.9947,187,5000,78.70436,81.45288
47390,7,31.23,0,0.9947,188,5000,78.55816,81.959366
47391,7,44.98,0,0.9947,190,5000,78.380974,82.376076
47392,8,19.28,0,0.9943,155,4000,78.87578,83.530396
47393,7,176.13,0,0.9947,194,5000,77.98032,83.288124
47394,7,307.05,0,0.9947,186,5000,78.71782,83.81502
47395,7,403.58,0,0.9948,193,5000,78.05588,81.030396
47396,7,321.32,0,0.9947,191,5000,78.243675,80.95332
47397,7,423.19,0,0.9947,192,5000,78.2268,80.8781
47398,7,591.52,0,0.9947,189,5000,78.44013,80.961624
47399,7,576.75,0,0.9947,191,5000,78.27053,80.74521
47400,7,464.57,0,0.9947,184,5000,78.97437,81.274025
47401,7,485.5,0,0.9947,186,5000,78.78194,81.454094
47402,7,406.35,0,0.9947,178,5000,79.74793,82.61131
47403,7,259.21,0,0.9947,180,5000,79.50155,83.43083
47404,7,289.74,0,0.9947,181,5000,79.308846,83.36559
47405,7,248.97,0,0.9947,176,5000,79.92306,84.61103
47406,7,362.53,0,0.9947,184,5000,79.01185,83.51151
47407,7,194.51,0,0.9947,178,5000,79.73536,84.137375
47408,7,268.32,0,0.9947,178,5000,79.69617,81.94288
47409,7,186.75,0,0.9947,184,5000,79.047356,80.99091
47410,7,102.47,0,0.9947,177,5000,79.86063,82.40444
47411,8,81.64,0,0.9946,170,5000,80.84916,82.59711
47412,7,140.58,0,0.9947,176,5000,80.00175,81.42343
47413,8,115.45,0,0.9946,171,5000,80.72275,82.465
47414,8,170.34,0,0.9946,170,5000,80.86665,82.74116
47415,8,313.98,0,0.9946,170,5000,80.8942,83.34569
47416,8,60.43,0,0.9945,166,5000,81.57455,86.356415
47417,8,100.22,0,0.9946,170,5000,80.92476,85.12194
47418,8,255.66,0,0.9946,172,5000,80.55658,84.60021
47419,8,78.36,0,0.9946,169,5000,81.0968,85.737915
47420,8,8.76,0,0.9945,166,5000,81.48159,89.5078
47421,7,210.25,0,0.9947,181,5000,79.285385,87.05741
47422,8,14.52,0,0.9946,168,5000,81.21665,89.34544
47423,8,26.9,0,0.9946,168,5000,81.15114,90.482635
47424,8,0.76,0,0.9946,173,5000,80.37682,89.82911
47425,8,2.52,0,0.9946,174,5000,80.33101,88.85089
47427,8,59.37,0,0.9946,167,5000,81.42813,91.31452
47428,8,334.72,0,0.9946,171,5000,80.79068,90.091125
47429,8,68.29,0,0.9946,167,5000,81.35817,90.594925
47430,8,52.33,0,0.9945,164,5000,81.85953,90.983574
47431,8,1.92,0,0.9946,168,5000,81.24349,90.3212
47432,8,62.83,0,0.9946,167,5000,81.362564,90.539696
47433,8,1.87,0,0.9946,167,5000,81.4402,90.917435
47437,8,229.17,0,0.9945,162,5000,82.395836,94.347244
47438,8,364.72,0,0.9945,163,5000,82.09233,91.89616
47439,8,257.07,0,0.9945,164,5000,81.91098,91.52774
47440,8,439.85,0,0.9946,167,5000,81.44011,91.0446
47441,8,430.07,0,0.9946,170,5000,80.966995,90.78871
47442,8,212.1,0,0.9945,166,5000,81.58052,91.61937
47443,8,181.92,0,0.9945,164,5000,81.965866,90.32499
47444,8,142.09,0,0.9945,164,5000,81.85145,89.9763
47445,8,44.09,0,0.9945,164,5000,81.84405,89.7672
47723,8,171.68,0,0.9945,153,7000,96.910416,102.87875
47724,8,417.53,0,0.9945,154,7000,96.76353,102.88243
47725,8,71.12,0,0.9945,154,7000,96.51082,102.63017
47727,8,6.69,0,0.9945,153,7000,96.93173,103.09416
47728,8,173.08,0,0.9945,156,7000,95.88616,101.86071
47729,8,242.0,0,0.9945,157,7000,95.485825,101.30526
47730,8,176.15,0,0.9945,156,7000,95.7563,101.596115
47731,8,386.21,0,0.9945,156,7000,95.677925,101.60548
47732,9,228.23,0,0.9942,141,6000,94.77885,100.21145
47733,9,70.74,0,0.9942,143,6000,93.944595,98.700066
48051,7,518.63,0,0.9946,183,4000,75.31971,77.57886
48052,7,460.23,0,0.9946,178,4000,75.83954,79.107254
48053,7,494.23,0,0.9946,177,4000,75.94898,77.61666
48054,7,556.59,0,0.9947,187,4000,75.012245,76.439735
48055,7,557.52,0,0.9947,189,4000,74.84072,76.13148
48056,7,411.82,0,0.9946,185,4000,75.179855,76.45638
48057,7,278.17,0,0.9946,179,4000,75.69194,77.17304
48058,8,107.03,0,0.9945,173,4000,76.308365,77.87846
48060,8,88.27,0,0.9945,168,4000,76.94632,80.569145
48061,8,8.11,0,0.9944,164,4000,77.53519,79.32182
48062,7,64.28,0,0.9947,187,5000,78.62924,79.71869
48063,7,87.26,0,0.9947,184,5000,78.98375,80.8395
48064,7,199.68,0,0.9947,182,5000,79.250145,81.15199
48065,7,190.52,0,0.9947,179,5000,79.52402,81.084816
48066,8,45.39,0,0.9944,163,4000,77.68636,79.91896
48067,8,0.03,0,0.9946,168,5000,81.28423,83.85738
48073,7,44.82,0,0.9947,189,5000,78.51931,82.141884
48074,7,35.88,0,0.9947,180,5000,79.48127,82.44959
48075,7,46.7,0,0.9947,186,5000,78.79316,82.18131
48076,7,151.3,0,0.9947,186,5000,78.824066,82.38557
48077,7,131.55,0,0.9947,190,5000,78.400276,82.231415
48078,7,185.55,0,0.9947,191,5000,78.25354,82.80632
48079,7,376.86,0,0.9947,187,5000,78.68294,81.61633
48080,7,384.88,0,0.9948,192,5000,78.169846,81.03298
48081,7,493.72,0,0.9948,192,5000,78.188515,81.05284
48082,7,704.24,0,0.9947,191,5000,78.29439,81.01577
48083,7,583.07,0,0.9947,188,5000,78.60052,80.992195
48084,8,305.79,0,0.9943,155,4000,78.85101,80.99681
48085,7,354.08,0,0.9947,185,5000,78.878204,81.47254
48086,7,285.72,0,0.9947,182,5000,79.23507,82.53744
48087,7,336.78,0,0.9947,184,5000,78.97812,82.84744
48088,7,356.06,0,0.9947,185,5000,78.89797,83.010704
48089,8,163.98,0,0.9943,154,4000,78.99433,81.75407
48090,8,199.71,0,0.9943,157,4000,78.561935,83.19383
48091,7,217.43,0,0.9947,178,5000,79.672195,81.98301
48092,7,280.73,0,0.9947,180,5000,79.512764,81.49219
48093,7,221.85,0,0.9947,183,5000,79.081215,80.785934
48094,7,156.62,0,0.9947,176,5000,79.92154,82.05137
48095,8,138.98,0,0.9946,171,5000,80.750206,82.418755
48096,7,270.68,0,0.9947,176,5000,79.97572,81.48598
48097,7,217.02,0,0.9947,177,5000,79.89325,81.54157
48098,8,208.54,0,0.9946,169,5000,81.13251,83.39188
48099,8,151.9,0,0.9946,167,5000,81.40722,83.72237
48100,8,60.58,0,0.9945,163,5000,82.20604,85.45593
48101,8,182.5,0,0.9946,174,5000,80.264336,83.70336
48102,8,330.62,0,0.9946,171,5000,80.768745,84.43366
48103,8,130.66,0,0.9946,170,5000,80.87189,85.041
48104,8,9.06,0,0.9946,169,5000,81.04841,90.6147
48105,7,165.56,0,0.9947,179,5000,79.53883,88.56877
48106,7,37.68,0,0.9947,183,5000,79.08876,88.56894
48107,7,132.98,0,0.9946,175,5000,80.06191,88.84409
48108,7,122.01,0,0.9947,177,5000,79.883896,88.81383
48109,8,108.97,0,0.9946,173,5000,80.472115,88.14597
48110,8,14.12,0,0.9946,175,5000,80.134865,87.997986
48111,8,38.28,0,0.9946,167,5000,81.41863,91.16391
48112,8,100.97,0,0.9946,170,5000,80.97072,90.53099
48113,8,89.37,0,0.9946,172,5000,80.612045,88.93054
48114,8,138.56,0,0.9946,167,5000,81.36529,89.50208
48115,8,8.64,0,0.9945,164,5000,81.90729,89.93979
48116,8,89.81,0,0.9945,164,5000,81.86343,90.54024
48117,8,0.59,0,0.9945,167,5000,81.476616,89.05589
48121,8,126.47,0,0.9945,161,5000,82.454544,94.40431
48122,8,430.91,0,0.9945,162,5000,82.26441,92.03927
48123,8,427.45,0,0.9945,166,5000,81.56771,90.8515
48124,8,532.85,0,0.9946,167,5000,81.31449,90.850655
48125,8,497.49,0,0.9946,170,5000,80.8897,90.61186
48126,8,344.12,0,0.9945,167,5000,81.470795,89.993706
48127,8,323.0,0,0.9945,165,5000,81.65481,89.58034
48128,8,285.53,0,0.9945,164,5000,81.8921,89.682076
48129,8,221.38,0,0.9945,164,5000,81.83875,89.67147
48130,8,215.66,0,0.9945,165,5000,81.7489,89.597206
48131,8,197.57,0,0.9945,165,5000,81.75213,89.601135
48132,8,116.27,0,0.9945,161,5000,82.45934,90.60842
48133,8,116.98,0,0.9945,162,5000,82.267044,90.634155
48134,8,115.1,0,0.9945,163,5000,82.181564,90.76277
48135,8,47.67,0,0.9945,164,5000,81.838524,90.64278
48407,8,312.26,0,0.9945,151,7000,97.72396,103.74118
48408,8,398.73,0,0.9944,150,7000,98.227585,104.56604
48409,8,280.15,0,0.9945,152,7000,97.362434,103.73136
48410,8,94.59,0,0.9945,155,7000,96.12167,102.815544
48411,8,299.63,0,0.9945,154,7000,96.77632,103.06157
48412,8,318.45,0,0.9945,154,7000,96.60096,102.717834
48413,9,265.52,0,0.9941,138,6000,96.11157,102.14805
48414,8,218.85,0,0.9945,153,7000,97.10394,103.202324
48415,8,323.92,0,0.9945,154,7000,96.58914,102.06454
48416,9,227.04,0,0.9942,141,6000,94.696106,100.052315
48417,9,146.19,0,0.9943,144,6000,93.47415,98.32426
48418,8,40.19,0,0.9946,162,7000,93.73949,98.6369
48736,7,275.06,0,0.9946,178,4000,75.7893,77.40546
48737,7,347.9,0,0.9946,184,4000,75.246445,76.74097
48738,7,445.14,0,0.9947,189,4000,74.81692,76.07298
48739,7,494.8,0,0.9946,184,4000,75.23535,76.56214
48740,7,401.65,0,0.9946,179,4000,75.7469,76.914856
48741,7,189.66,0,0.9946,178,4000,75.791405,76.8197
48742,6,117.37,0,0.9948,212,5000,76.62764,80.948364
48743,6,74.83,0,0.9948,211,5000,76.71516,80.39406
48744,8,41.33,0,0.9945,167,4000,77.09763,80.32402
48745,8,48.87,0,0.9944,165,4000,77.31872,79.41464
48746,7,111.53,0,0.9947,188,5000,78.52909,80.50172
48747,7,188.32,0,0.9947,185,5000,78.91184,81.074
48748,7,300.95,0,0.9947,182,5000,79.162315,81.025665
48749,7,110.58,0,0.9947,180,5000,79.43127,81.26597
48750,7,7.03,0,0.9947,182,5000,79.19463,81.669395
48751,7,1.89,0,0.9947,180,5000,79.44487,81.66397
48752,7,7.67,0,0.9947,188,5000,78.55198,81.277145
48757,7,51.94,0,0.9947,191,5000,78.299614,82.84037
48758,7,47.12,0,0.9947,184,5000,78.984116,83.912056
48759,7,4.39,0,0.9947,182,5000,79.20709,82.87793
48760,8,59.78,0,0.9944,159,4000,78.21687,81.9105
48761,8,76.5,0,0.9943,157,4000,78.46254,81.644005
48762,8,137.95,0,0.9944,159,4000,78.20276,81.4532
48763,7,494.11,0,0.9947,190,5000,78.38236,81.7218
48764,7,500.05,0,0.9947,192,5000,78.21821,81.46305
48765,7,559.29,0,0.9947,192,5000,78.23427,81.4468
48766,7,501.32,0,0.9947,191,5000,78.33078,80.95166
48767,7,349.34,0,0.9947,189,5000,78.47762,80.97771
48768,8,222.26,0,0.9943,155,4000,78.86396,81.083755
48769,8,147.71,0,0.9944,159,4000,78.19655,80.208374
48770,7,312.88,0,0.9947,191,5000,78.2983,82.3908
48771,7,301.45,0,0.9947,187,5000,78.62319,82.67301
48772,7,322.79,0,0.9947,179,5000,79.51361,81.65192
48773,8,278.39,0,0.9943,153,4000,79.27811,81.54398
48774,7,294.25,0,0.9947,180,5000,79.50947,81.64602
48775,7,403.32,0,0.9947,179,5000,79.580185,81.18508
48776,7,416.68,0,0.9947,179,5000,79.629456,81.587616
48777,7,359.53,0,0.9947,179,5000,79.542076,80.95177
48778,8,261.26,0,0.9946,174,5000,80.28315,81.69803
48779,7,250.16,0,0.9947,177,5000,79.79634,81.07738
48780,8,341.34,0,0.9946,174,5000,80.28764,81.41365
48781,8,349.27,0,0.9946,174,5000,80.34338,81.824974
48782,8,215.25,0,0.9946,170,5000,80.872406,82.71679
48783,8,284.35,0,0.9946,168,5000,81.18329,83.294624
48784,8,233.09,0,0.9945,166,5000,81.476944,84.13177
48785,8,75.31,0,0.9945,166,5000,81.570915,84.4606
48786,8,71.14,0,0.9946,170,5000,80.84936,84.625175
48787,8,20.56,0,0.9945,161,5000,82.50297,86.883
48788,8,3.9,0,0.9945,163,5000,82.02063,91.7477
48789,7,153.67,0,0.9947,178,5000,79.65796,89.01032
48790,7,2.36,0,0.9947,183,5000,79.13854,88.20515
48791,7,204.27,0,0.9947,181,5000,79.34631,87.84536
48792,7,117.97,0,0.9947,178,5000,79.774284,87.78959
48793,8,188.93,0,0.9946,174,5000,80.34232,87.79843
48794,8,47.72,0,0.9946,171,5000,80.65875,87.91427
48795,8,0.71,0,0.9945,165,5000,81.68741,88.930275
48796,8,2.64,0,0.9945,161,5000,82.51759,92.49987
48797,8,37.59,0,0.9945,166,5000,81.52502,88.89341
48798,8,405.31,0,0.9946,168,5000,81.280876,88.4716
48799,8,6.64,0,0.9945,165,5000,81.774345,89.67207
48800,8,15.67,0,0.9945,165,5000,81.79873,88.800476
48801,8,0.67,0,0.9945,164,5000,81.977844,89.37053
48802,8,0.02,0,0.9946,168,5000,81.22292,88.4124
48805,8,15.34,0,0.9945,161,5000,82.45885,94.65926
48806,8,395.15,0,0.9945,161,5000,82.417244,91.82474
48807,8,408.81,0,0.9945,164,5000,81.88294,91.00261
48808,8,527.0,0,0.9946,167,5000,81.324875,90.422844
48809,8,412.03,0,0.9946,169,5000,81.07295,90.03662
48810,8,325.56,0,0.9946,167,5000,81.425156,89.724525
48811,8,297.78,0,0.9946,169,5000,81.121284,89.16151
48812,8,327.55,0,0.9945,165,5000,81.68947,89.389626
48813,8,225.36,0,0.9945,166,5000,81.628654,89.14773
48814,8,335.22,0,0.9945,166,5000,81.64052,89.22754
48815,8,302.47,0,0.9945,165,5000,81.81728,89.57733
48816,8,170.05,0,0.9945,161,5000,82.461365,90.52304
48817,8,270.76,0,0.9945,162,5000,82.369965,90.655464
48818,8,355.4,0,0.9945,162,5000,82.27916,91.03586
48819,8,277.06,0,0.9945,164,5000,81.909805,90.57122
48820,8,419.57,0,0.9945,164,5000,81.9351,90.64176
48821,8,250.81,0,0.9945,162,5000,82.24617,91.197266
48822,8,231.32,0,0.9945,160,5000,82.64824,91.37303
48823,8,178.89,0,0.9945,160,5000,82.7715,91.404564
48824,8,123.24,0,0.9945,160,5000,82.63496,90.99148
48826,8,11.87,0,0.9944,158,5000,83.04068,90.7589
49090,9,40.47,0,0.9944,150,7000,98.50861,104.38651
49091,8,416.02,0,0.9945,151,7000,97.777306,104.03097
49092,8,414.0,0,0.9945,151,7000,97.71725,104.05003
49093,8,399.12,0,0.9945,153,7000,97.102104,103.69314
49094,8,411.87,0,0.9945,155,7000,96.20111,102.81647
49095,8,412.44,0,0.9945,154,7000,96.68224,103.12815
49096,9,312.98,0,0.9941,139,6000,95.83253,102.16814
49097,9,261.48,0,0.9942,140,6000,95.492584,101.83912
49098,9,259.32,0,0.9941,139,6000,95.78807,102.12622
49099,9,275.55,0,0.9941,139,6000,95.73869,101.26484
49100,8,209.66,0,0.9946,157,7000,95.35606,100.79326
49101,8,161.5,0,0.9946,163,7000,93.53115,98.21849
49102,8,70.23,0,0.9947,165,7000,92.93492,97.462494
49418,7,494.67,0,0.9947,188,4000,74.93216,77.405464
49419,7,544.33,0,0.9946,185,4000,75.18546,77.09864
49420,7,476.18,0,0.9946,179,4000,75.73967,77.75833
49421,7,417.51,0,0.9946,181,4000,75.495384,76.99918
49422,7,356.94,0,0.9946,179,4000,75.68112,76.88064
49423,8,359.09,0,0.9945,173,4000,76.389084,77.525154
49424,8,252.11,0,0.9945,170,4000,76.64981,77.61561
49425,8,131.44,0,0.9945,173,4000,76.38489,76.98845
49426,6,237.33,0,0.9948,211,5000,76.705086,77.130066
49427,8,236.28,0,0.9945,170,4000,76.674286,80.36431
49428,8,257.18,0,0.9945,168,4000,76.96269,80.024414
49429,8,53.45,0,0.9944,163,4000,77.665344,79.595894
49430,7,143.26,0,0.9948,194,5000,78.020744,80.12274
49431,8,104.93,0,0.9943,156,4000,78.69992,80.967476
49432,8,176.38,0,0.9943,154,4000,78.974396,80.98219
49433,7,144.66,0,0.9947,180,5000,79.42072,81.78915
49434,7,36.74,0,0.9947,177,5000,79.82925,82.309235
49435,6,18.33,0,0.9948,207,6000,80.866806,83.68715
49436,8,23.95,0,0.9946,173,5000,80.40657,82.92282
49437,8,8.56,0,0.9946,171,5000,80.795715,83.86526
49438,8,0.0,0,0.9946,170,5000,80.837296,84.01982
49440,8,0.1,0,0.9946,174,5000,80.30918,86.29762
49441,7,71.33,0,0.9947,178,5000,79.75848,85.093
49442,7,73.56,0,0.9947,189,5000,78.40491,83.01496
49443,7,88.77,0,0.9947,192,5000,78.13197,81.1743
49444,7,308.53,0,0.9947,179,5000,79.561165,82.55198
49445,8,246.77,0,0.9944,160,4000,78.00072,81.29333
49446,8,253.03,0,0.9944,161,4000,77.93033,81.38429
49447,7,287.74,0,0.9947,190,5000,78.35664,81.72268
49448,7,322.59,0,0.9947,190,5000,78.33691,81.41893
49449,7,494.83,0,0.9947,189,5000,78.454636,81.33524
49450,7,330.27,0,0.9947,189,5000,78.48658,81.107346
49451,7,266.79,0,0.9947,187,5000,78.65534,81.07367
49452,8,156.24,0,0.9943,157,4000,78.57056,81.02526
49453,8,142.14,0,0.9944,158,4000,78.342285,80.45334
49454,7,206.39,0,0.9947,188,5000,78.625694,80.418045
49455,7,217.79,0,0.9947,189,5000,78.45046,80.1401
49456,7,307.46,0,0.9947,190,5000,78.363556,80.135216
49457,8,227.52,0,0.9943,154,4000,79.13732,80.86778
49458,8,314.04,0,0.9943,154,4000,79.044495,80.69462
49459,7,563.56,0,0.9947,179,5000,79.58214,81.041954
49460,7,488.9,0,0.9947,179,5000,79.603355,80.967155
49461,7,295.52,0,0.9947,177,5000,79.87405,81.36726
49462,7,218.73,0,0.9947,177,5000,79.78837,80.81613
49463,7,293.0,0,0.9947,178,5000,79.71113,80.60629
49464,7,389.79,0,0.9946,176,5000,80.036156,81.09916
49465,8,385.42,0,0.9946,171,5000,80.73485,82.67273
49466,8,243.65,0,0.9945,165,5000,81.767746,83.75353
49467,8,258.14,0,0.9945,166,5000,81.47913,83.58049
49468,8,226.2,0,0.9945,165,5000,81.82693,85.11459
49469,8,126.01,0,0.9945,162,5000,82.22264,85.46559
49470,8,52.77,0,0.9946,172,5000,80.61588,84.010376
49471,7,32.65,0,0.9946,175,5000,80.112656,83.71825
49473,8,52.25,0,0.9946,172,5000,80.617386,90.39068
49475,7,205.65,0,0.9947,176,5000,79.94912,88.67321
49476,8,170.97,0,0.9946,169,5000,81.08574,89.70364
49477,8,91.45,0,0.9946,172,5000,80.62697,88.300224
49478,8,145.44,0,0.9946,172,5000,80.52818,87.43627
49479,8,149.56,0,0.9946,174,5000,80.206,87.445465
49480,8,2.41,0,0.9945,161,5000,82.470955,90.118355
49481,8,109.32,0,0.9945,164,5000,81.990974,89.4728
49482,8,322.28,0,0.9945,166,5000,81.618805,88.33278
49483,8,147.07,0,0.9945,164,5000,81.84758,88.42817
49484,8,126.05,0,0.9945,162,5000,82.22998,88.52872
49485,7,142.95,0,0.9948,194,6000,82.19051,88.62684
49486,8,0.08,0,0.9945,165,5000,81.73664,88.911285
49490,8,340.53,0,0.9945,160,5000,82.69658,92.15135
49491,8,463.95,0,0.9945,163,5000,82.16259,91.19373
49492,8,432.77,0,0.9945,166,5000,81.58767,90.23422
49493,8,362.48,0,0.9945,166,5000,81.513374,89.835464
49494,8,328.58,0,0.9946,168,5000,81.22702,89.34978
49495,8,189.06,0,0.9946,169,5000,80.98844,88.84996
49496,8,255.23,0,0.9945,164,5000,81.89125,89.41832
49497,8,220.69,0,0.9945,165,5000,81.715355,89.14159
49498,8,339.82,0,0.9946,167,5000,81.33206,89.010544
49499,8,296.24,0,0.9946,167,5000,81.43501,89.24721
49500,8,200.52,0,0.9945,162,5000,82.30588,90.43666
49501,8,224.56,0,0.9945,162,5000,82.34442,90.68821
49502,8,407.2,0,0.9945,162,5000,82.25242,89.97246
49503,8,378.72,0,0.9945,163,5000,82.09873,90.53073
49504,8,324.57,0,0.9945,162,5000,82.266556,90.75207
49505,8,354.81,0,0.9945,160,5000,82.69292,91.41615
49506,8,194.45,0,0.9944,159,5000,82.969955,91.479355
49507,8,274.71,0,0.9945,159,5000,82.836975,91.185616
49508,8,256.81,0,0.9945,159,5000,82.813705,90.860344
49509,8,263.27,0,0.9944,158,5000,83.05298,90.894135
49510,8,213.71,0,0.9945,162,5000,82.29861,89.89584
49511,7,450.54,0,0.9948,197,6000,81.8364,89.22703
49512,7,336.71,0,0.9948,192,6000,82.401794,89.87213
49513,7,312.58,0,0.9947,182,6000,83.77744,91.210625
49514,8,128.7,0,0.9944,154,5000,84.0963,91.84085
49515,7,160.15,0,0.9947,175,6000,84.80462,92.43105
49516,8,76.52,0,0.9947,172,6000,85.31835,92.85257
49517,8,11.6,0,0.9947,174,6000,85.112755,92.70135
49774,9,166.1,0,0.9944,150,7000,98.47479,105.03786
49775,8,423.35,0,0.9945,152,7000,97.47691,103.95687
49776,8,432.18,0,0.9945,154,7000,96.80751,103.356995
49777,8,447.94,0,0.9946,158,7000,95.15929,101.809
49778,8,474.11,0,0.9945,157,7000,95.50123,102.26413
49779,8,332.64,0,0.9945,154,7000,96.60281,103.263916
49780,9,311.5,0,0.9942,140,6000,95.29665,101.84797
49781,9,315.42,0,0.9942,141,6000,94.878,101.41543
49782,9,298.12,0,0.9942,142,6000,94.19662,100.7501
49783,9,258.16,0,0.9942,141,6000,94.788315,99.896736
49784,8,200.41,0,0.9946,161,7000,94.25976,99.152985
49785,8,169.33,0,0.9946,163,7000,93.41268,98.09488
49786,8,118.53,0,0.9947,165,7000,92.954834,97.46435
50103,7,472.9,0,0.9947,187,4000,75.0035,77.46378
50104,7,432.39,0,0.9946,178,4000,75.76717,78.35061
50105,7,448.59,0,0.9946,182,4000,75.422386,77.10759
50106,7,399.67,0,0.9946,180,4000,75.58979,77.326004
50107,8,312.79,0,0.9945,174,4000,76.233475,78.05648
50108,7,337.7,0,0.9946,176,4000,76.05159,77.09971
50109,8,241.21,0,0.9945,172,4000,76.41338,77.19466
50110,8,293.99,0,0.9945,171,4000,76.61452,77.39766
50111,8,421.77,0,0.9945,170,4000,76.699394,77.63474
50112,8,371.97,0,0.9945,168,4000,76.923775,78.49058
50113,8,135.98,0,0.9944,164,4000,77.51364,79.35838
50114,7,317.63,0,0.9948,193,5000,78.12047,80.80594
50115,8,235.72,0,0.9943,155,4000,78.800766,80.74968
50116,8,224.97,0,0.9943,153,4000,79.164856,81.61383
50117,8,129.87,0,0.9943,153,4000,79.1712,82.33414
50118,7,70.16,0,0.9947,182,5000,79.25624,81.86424
50119,7,10.77,0,0.9947,180,5000,79.50638,81.95583
50120,8,45.81,0,0.9946,172,5000,80.559975,83.45765
50121,7,79.43,0,0.9947,181,5000,79.30081,82.12765
50122,8,93.45,0,0.9946,174,5000,80.255745,82.92906
50123,8,18.58,0,0.9946,175,5000,80.145355,82.80976
50124,8,5.04,0,0.9946,175,5000,80.19868,83.219475
50125,7,13.56,0,0.9947,176,5000,79.94377,85.31331
50126,7,51.02,0,0.9947,182,5000,79.1997,82.910255
50127,7,193.12,0,0.9947,191,5000,78.23907,81.26092
50128,7,295.29,0,0.9947,186,5000,78.81711,81.468544
50129,8,235.36,0,0.9944,158,4000,78.3107,80.74533
50130,8,184.41,0,0.9944,161,4000,77.869736,80.64597
50131,7,332.12,0,0.9948,194,5000,78.02291,80.82576
50132,7,310.94,0,0.9947,188,5000,78.6044,81.3884
50133,7,452.01,0,0.9947,191,5000,78.246315,81.074005
50134,7,555.24,0,0.9948,193,5000,78.14703,80.892715
50135,8,132.08,0,0.9944,162,4000,77.75382,80.33856
50136,8,234.68,0,0.9944,160,4000,78.07685,80.643364
50137,8,246.17,0,0.9944,159,4000,78.27267,80.6914
50138,8,188.45,0,0.9944,160,4000,78.13044,80.177155
50139,7,435.82,0,0.9947,189,5000,78.48881,80.1098
50140,7,484.26,0,0.9947,186,5000,78.78955,80.32885
50141,8,238.03,0,0.9943,157,4000,78.56265,80.01558
50142,8,284.98,0,0.9944,160,4000,78.13098,79.65147
50143,7,415.77,0,0.9947,181,5000,79.39388,80.643
50144,7,430.96,0,0.9947,182,5000,79.26349,80.64867
50145,7,339.75,0,0.9947,179,5000,79.62991,80.73155
50146,7,254.97,0,0.9947,176,5000,80.00136,80.91012
50147,7,340.04,0,0.9947,177,5000,79.810104,80.54079
50148,8,383.11,0,0.9946,172,5000,80.52259,81.634865
50149,8,285.1,0,0.9946,168,5000,81.207016,83.39177
50150,8,290.17,0,0.9945,166,5000,81.53776,82.97904
50151,8,363.11,0,0.9945,165,5000,81.72683,83.38317
50152,8,240.94,0,0.9945,165,5000,81.75802,83.518456
50153,8,25.53,0,0.9946,170,5000,80.86238,83.21218
50154,7,46.4,0,0.9948,186,6000,83.217285,86.19195
50155,8,161.66,0,0.9946,173,5000,80.44147,83.90123
50156,8,50.9,0,0.9946,173,5000,80.35656,84.3991
50157,8,13.24,0,0.9946,170,5000,80.86473,85.80682
50158,8,0.24,0,0.9945,164,5000,81.89032,87.24765
50159,8,176.33,0,0.9946,171,5000,80.67011,89.7239
50160,8,163.59,0,0.9946,167,5000,81.36653,90.51536
50161,8,133.93,0,0.9946,174,5000,80.217636,87.6307
50162,8,270.12,0,0.9946,171,5000,80.78665,87.58069
50163,8,207.66,0,0.9946,170,5000,80.8927,87.675766
50164,8,6.58,0,0.9945,161,5000,82.50216,88.868095
50165,8,45.52,0,0.9945,161,5000,82.41988,88.50122
50166,8,258.56,0,0.9945,165,5000,81.75619,88.41202
50167,8,245.62,0,0.9945,164,5000,81.89217,87.92066
50168,7,271.76,0,0.9948,197,6000,81.906906,87.94009
50169,8,85.47,0,0.9945,165,5000,81.80899,88.40403
50170,8,0.4,0,0.9945,163,5000,82.17907,89.36599
50171,8,1.98,0,0.9945,165,5000,81.67382,90.38974
50174,7,400.62,0,0.9948,191,6000,82.58498,91.631775
50175,8,402.96,0,0.9945,162,5000,82.272026,91.043
50176,8,401.75,0,0.9945,164,5000,81.94253,90.5602
50177,8,470.42,0,0.9945,163,5000,82.0388,90.32829
50178,8,393.4,0,0.9945,165,5000,81.75265,89.72445
50179,8,227.36,0,0.9946,167,5000,81.31911,88.95778
50180,8,319.92,0,0.9945,165,5000,81.66101,88.97189
