sc_point_gid,class,capacity,capital_adder_per_mw,mean_resource_temp
171379,8,276.58,0,166
171380,8,220.81,0,160
171381,8,118.72,0,160
171382,8,76.8,0,158
171383,7,91.47,0,177
171384,7,285.25,0,179
171385,7,116.32,0,177
171386,8,113.78,0,173
171387,8,45.94,0,172
171388,8,28.65,0,173
171389,7,20.6,0,176
171390,8,29.6,0,171
171391,8,353.44,0,173
171392,8,458.31,0,172
171393,8,460.15,0,172
171394,7,463.87,0,179
171395,7,390.59,0,178
171396,7,343.47,0,179
171397,7,381.62,0,178
171398,7,403.09,0,178
171399,7,304.04,0,178
171400,7,339.18,0,180
171401,7,264.48,0,177
171402,7,294.81,0,182
171403,7,365.65,0,182
171404,7,288.16,0,184
171405,8,206.1,0,156
171406,7,446.84,0,184
171407,7,367.41,0,182
171408,7,346.57,0,181
171409,7,284.5,0,184
171410,7,136.31,0,181
171411,7,101.6,0,180
171412,7,31.33,0,177
171413,7,161.38,0,179
171414,7,189.71,0,179
171415,7,302.47,0,176
171416,7,303.66,0,178
171417,7,412.17,0,182
171418,7,453.84,0,183
171419,7,341.03,0,183
171420,7,25.07,0,184
171421,7,422.39,0,182
171422,7,330.37,0,179
171423,7,329.07,0,176
171424,7,178.58,0,176
171425,7,202.07,0,176
171426,7,226.77,0,178
171427,7,307.05,0,178
171428,7,397.74,0,178
171429,7,427.85,0,177
171430,7,330.7,0,176
171431,7,268.96,0,176
171432,8,336.41,0,175
171433,8,298.72,0,173
171434,8,218.07,0,175
171435,7,226.31,0,175
171436,7,168.25,0,176
171437,8,107.32,0,175
171438,7,131.5,0,177
171439,7,141.01,0,179
171440,7,131.33,0,178
171441,7,127.02,0,178
171442,7,195.66,0,179
171443,7,229.28,0,178
171444,7,223.88,0,183
171445,7,135.89,0,181
171446,8,194.68,0,155
171447,8,146.43,0,156
171448,7,198.54,0,176
171449,7,145.19,0,176
171450,7,116.59,0,179
171451,7,146.9,0,183
171452,7,188.45,0,181
171453,7,210.11,0,178
171454,7,89.94,0,177
171455,7,113.33,0,178
171456,7,130.27,0,179
171457,7,213.42,0,180
171458,7,366.63,0,180
171459,7,337.64,0,179
171460,7,300.85,0,177
171461,7,226.82,0,175
171462,8,107.2,0,173
171463,8,92.36,0,175
171464,8,105.21,0,173
171465,8,57.25,0,173
171466,8,84.95,0,175
171467,8,225.77,0,175
171468,8,249.97,0,174
171469,8,303.17,0,174
171470,8,155.23,0,153
171471,7,141.12,0,179
171472,8,33.66,0,157
171473,8,19.22,0,159
171474,8,23.41,0,156
171961,8,172.85,0,166
171962,8,490.34,0,166
171963,7,702.69,0,191
171964,7,601.32,0,187
171965,7,671.6,0,188
171966,8,507.62,0,161
171967,7,749.0,0,187
171968,7,690.86,0,184
171969,7,640.08,0,180
171970,7,442.26,0,180
171971,8,281.0,0,175
171972,7,579.61,0,176
171973,7,590.28,0,178
171974,8,586.49,0,173
171975,8,553.21,0,167
171976,8,505.89,0,165
171977,8,544.82,0,170
171978,7,626.4,0,178
171979,8,506.19,0,165
171980,8,409.03,0,163
171981,8,456.87,0,164
171982,8,497.71,0,161
171983,8,487.16,0,157
171984,8,533.68,0,170
171985,7,567.54,0,175
171986,7,499.32,0,177
171987,8,417.86,0,154
171988,8,401.29,0,153
171989,8,410.77,0,151
171990,8,538.45,0,168
171991,8,506.88,0,166
171992,9,401.73,0,149
171993,9,336.38,0,146
171994,8,475.85,0,160
171995,9,364.55,0,145
171996,9,371.79,0,146
171997,9,283.53,0,147
171998,9,317.3,0,147
171999,9,301.79,0,148
172000,8,324.5,0,152
172001,8,348.37,0,152
172002,8,407.16,0,155
172003,8,419.78,0,154
172004,9,378.92,0,148
172005,9,310.69,0,148
172006,9,313.66,0,145
172007,9,352.5,0,148
172008,9,325.68,0,150
172009,8,310.89,0,152
172010,8,300.48,0,151
172011,9,407.9,0,149
172012,9,330.13,0,136
172013,8,425.46,0,154
172014,8,374.1,0,154
172015,9,321.1,0,136
172016,9,303.58,0,138
172017,9,294.59,0,140
172018,9,321.5,0,141
172019,9,316.99,0,142
172020,9,288.24,0,142
172021,9,263.16,0,144
172022,9,255.34,0,144
172023,9,235.36,0,147
172024,9,305.96,0,148
172025,8,163.28,0,153
172026,8,155.02,0,151
172027,8,119.64,0,151
172028,8,168.57,0,157
172029,8,154.17,0,157
172030,8,172.95,0,157
172031,8,213.75,0,157
172032,8,291.56,0,165
172033,8,315.89,0,169
172034,9,231.65,0,148
172035,8,230.31,0,156
172036,8,360.63,0,157
172037,8,368.62,0,172
172038,8,264.42,0,169
172039,8,181.01,0,167
172040,8,128.76,0,160
172041,8,315.92,0,162
172042,8,252.03,0,163
172043,8,265.06,0,162
172044,8,291.9,0,163
172045,8,262.31,0,168
172046,8,263.26,0,166
172047,8,139.51,0,166
172048,8,285.0,0,166
172049,8,353.74,0,165
172050,8,311.85,0,164
172051,8,171.87,0,166
172052,8,39.5,0,167
172053,8,133.35,0,169
172054,8,183.49,0,158
172055,8,361.78,0,162
172056,8,400.87,0,165
172057,8,268.81,0,162
172058,8,267.98,0,159
172059,8,257.33,0,161
172060,8,235.59,0,164
172061,8,367.58,0,160
172062,8,386.29,0,157
172063,8,324.35,0,159
172064,7,295.43,0,184
172065,7,276.99,0,185
172066,8,211.28,0,159
172067,7,158.44,0,179
172068,8,127.58,0,174
172069,8,94.68,0,174
172070,8,69.62,0,174
172071,8,38.82,0,170
172072,8,17.14,0,172
172073,7,54.88,0,177
172074,8,247.03,0,172
172075,8,516.68,0,173
172076,8,387.04,0,174
172077,8,404.3,0,172
172078,7,381.38,0,177
172079,7,375.21,0,176
172080,7,334.46,0,178
172081,7,351.64,0,180
172082,7,372.51,0,178
172083,8,273.85,0,171
172084,7,312.59,0,182
172085,7,205.65,0,182
172086,7,312.09,0,185
172087,7,274.0,0,184
172088,7,342.92,0,187
172089,7,219.07,0,188
172090,7,489.86,0,185
172091,7,359.09,0,187
172092,7,280.75,0,188
172093,7,240.9,0,187
172094,8,143.89,0,158
172095,8,103.05,0,157
172096,7,133.44,0,186
172097,7,143.65,0,185
172098,7,309.84,0,185
172099,7,273.24,0,183
172100,7,342.25,0,183
172101,7,372.83,0,186
172102,7,378.42,0,186
172103,7,205.67,0,189
172104,7,40.46,0,185
172105,7,342.37,0,185
172106,7,363.89,0,177
172107,7,278.21,0,177
172108,7,282.91,0,179
172109,7,219.83,0,180
172110,7,359.91,0,181
172111,7,357.96,0,181
172112,7,454.63,0,180
172113,7,442.04,0,179
172114,7,320.74,0,179
172115,7,195.33,0,177
172116,7,255.27,0,175
172117,7,310.73,0,176
172118,7,301.49,0,177
172119,7,187.76,0,177
172120,7,244.06,0,176
172121,7,115.24,0,177
172122,7,159.83,0,179
172123,7,182.8,0,181
172124,7,255.19,0,182
172125,7,274.12,0,184
172126,7,253.01,0,182
172127,7,267.12,0,182
172128,7,235.47,0,179
172129,8,185.49,0,173
172130,8,217.0,0,174
172131,7,137.17,0,180
172132,8,134.08,0,172
172133,8,112.31,0,172
172134,7,85.44,0,179
172135,7,49.15,0,180
172136,7,83.66,0,180
172137,7,67.71,0,180
172138,7,45.42,0,181
172139,7,40.85,0,182
172140,7,95.92,0,182
172141,7,183.89,0,181
172142,7,311.5,0,178
172143,7,396.8,0,179
172144,7,249.74,0,177
172145,7,297.13,0,176
172146,8,209.83,0,174
172147,8,132.1,0,173
172148,8,114.7,0,170
172149,8,67.04,0,170
172150,8,62.44,0,174
172151,8,210.07,0,174
172152,8,238.29,0,173
172153,7,266.64,0,175
172154,7,197.4,0,176
172155,7,145.2,0,176
172156,7,48.97,0,177
172157,7,34.32,0,177
172158,7,125.6,0,176
172159,7,16.22,0,177
172646,8,103.78,0,168
172647,8,423.95,0,163
172648,7,679.8,0,189
172649,7,614.66,0,184
172650,8,532.25,0,163
172651,7,736.88,0,189
172652,7,610.77,0,186
172653,7,600.78,0,184
172654,7,176.39,0,186
172655,7,225.75,0,185
172656,7,376.25,0,181
172657,7,517.29,0,181
172658,8,532.07,0,175
172659,8,554.51,0,172
172660,8,567.18,0,170
172661,8,587.83,0,171
172662,8,595.99,0,172
172663,8,507.59,0,169
172664,8,460.41,0,166
172665,8,549.19,0,171
172666,8,522.4,0,166
172667,8,501.52,0,163
172668,8,484.08,0,162
172669,8,472.7,0,159
172670,8,473.21,0,159
172671,8,456.88,0,159
172672,8,413.05,0,160
172673,8,403.16,0,158
172674,8,446.1,0,154
172675,8,546.96,0,169
172676,9,426.3,0,150
172677,9,395.32,0,148
172678,9,400.16,0,149
172679,9,424.46,0,149
172680,9,370.37,0,147
172681,9,236.65,0,148
172682,9,261.43,0,148
172683,8,377.83,0,165
172684,9,340.53,0,150
172685,8,412.41,0,153
172686,8,427.13,0,157
172687,8,400.18,0,157
172688,8,390.93,0,151
172689,8,391.8,0,151
172690,9,397.78,0,149
172691,8,428.12,0,151
172692,8,402.85,0,152
172693,8,382.95,0,152
172694,8,415.1,0,153
172695,9,343.02,0,147
172696,8,409.79,0,153
172697,9,342.29,0,136
172698,8,450.94,0,154
172699,8,369.29,0,153
172700,9,320.26,0,139
172701,9,355.72,0,143
172702,9,355.8,0,144
172703,9,259.97,0,145
172704,9,293.01,0,147
172705,9,254.72,0,149
172706,9,265.96,0,147
172707,9,156.19,0,149
172708,8,105.49,0,152
172709,8,129.42,0,154
172710,8,72.04,0,150
172711,8,74.23,0,154
172712,8,66.3,0,156
172713,8,153.66,0,155
172714,8,258.25,0,157
172715,8,150.06,0,158
172716,8,289.61,0,164
172717,8,388.68,0,174
172718,8,271.94,0,156
172719,8,248.44,0,163
172720,8,285.7,0,156
172721,8,309.14,0,169
172722,8,270.45,0,167
172723,8,309.68,0,165
172724,8,195.39,0,161
172725,8,335.91,0,162
172726,8,315.01,0,163
172727,8,364.78,0,159
172728,8,359.6,0,158
172729,8,280.59,0,159
172730,8,360.21,0,159
172731,8,304.85,0,160
172732,8,246.79,0,164
172733,8,202.3,0,161
172734,8,257.41,0,166
172735,8,172.18,0,169
172736,8,277.44,0,161
172737,8,183.66,0,164
172738,7,487.24,0,185
172739,8,432.66,0,162
172740,8,405.63,0,164
172741,8,307.49,0,157
172742,8,231.53,0,167
172743,8,306.54,0,164
172744,8,264.08,0,164
172745,8,196.21,0,162
172746,8,224.52,0,157
172747,8,331.11,0,160
172748,7,514.58,0,185
172749,7,202.9,0,186
172750,8,249.25,0,158
172751,7,230.74,0,183
172752,7,91.81,0,177
172753,8,61.59,0,175
172754,8,54.96,0,170
172755,8,50.55,0,171
172756,8,66.25,0,174
172757,7,40.26,0,176
172758,8,312.4,0,172
172759,8,488.04,0,174
172760,8,466.36,0,175
172761,8,479.99,0,174
172762,7,393.5,0,178
172763,7,393.01,0,179
172764,7,294.53,0,181
172765,7,345.0,0,184
172766,7,383.29,0,187
172767,7,202.12,0,183
172768,7,268.72,0,183
172769,7,158.71,0,184
172770,7,211.53,0,186
172771,7,320.13,0,187
172772,7,291.34,0,190
172773,8,120.55,0,162
172774,8,201.62,0,162
172775,8,214.42,0,159
172776,7,339.69,0,184
172777,7,337.32,0,186
172778,8,167.39,0,159
172779,8,195.99,0,159
172780,7,273.29,0,184
172781,7,192.25,0,185
172782,7,178.48,0,187
172783,7,245.95,0,185
172784,7,237.07,0,184
172785,7,233.59,0,187
172786,7,289.77,0,188
172787,7,50.92,0,194
172788,7,93.32,0,187
172789,7,393.16,0,186
172790,7,393.84,0,183
172791,7,424.56,0,183
172792,7,232.84,0,183
172793,7,211.95,0,184
172794,7,278.91,0,183
172795,7,400.99,0,185
172796,7,337.52,0,183
172797,7,390.43,0,181
172798,7,298.96,0,179
172799,7,422.06,0,179
172800,7,469.0,0,179
172801,7,489.65,0,179
172802,7,436.01,0,179
172803,7,285.9,0,179
172804,7,306.9,0,179
172805,7,154.84,0,180
172806,7,239.89,0,184
172807,7,243.34,0,184
172808,7,228.73,0,186
172809,7,281.32,0,187
172810,7,298.5,0,185
172811,7,279.63,0,182
172812,7,187.99,0,177
172813,8,132.95,0,170
172814,8,252.35,0,169
172815,8,236.07,0,170
172816,8,158.56,0,171
172817,8,118.4,0,172
172818,7,80.43,0,178
172819,7,50.76,0,180
172820,7,65.21,0,181
172821,7,121.69,0,181
172822,7,103.29,0,184
172823,7,40.46,0,184
172824,7,79.02,0,183
172825,7,97.29,0,182
172826,7,52.5,0,177
172827,7,373.28,0,177
172828,7,341.89,0,176
172829,8,304.41,0,174
172830,8,245.1,0,173
172831,8,199.16,0,172
172832,8,76.26,0,170
172833,8,75.13,0,172
172834,8,139.93,0,171
172835,8,249.51,0,174
172836,8,157.67,0,151
172837,8,143.44,0,151
172838,8,176.98,0,174
172839,8,114.99,0,172
172840,8,3.34,0,172
172841,8,29.76,0,169
172842,8,88.09,0,170
172843,8,53.54,0,173
173331,8,139.11,0,165
173332,8,498.05,0,163
173333,7,616.24,0,184
173334,8,507.11,0,160
173335,7,764.17,0,189
173336,7,768.62,0,192
173337,7,488.18,0,193
173338,8,75.77,0,162
173339,7,259.82,0,186
173340,7,399.89,0,187
173341,7,510.69,0,182
173342,7,539.32,0,177
173343,7,626.7,0,176
173344,8,585.39,0,171
173345,8,548.66,0,168
173346,8,557.26,0,169
173347,8,559.74,0,169
173348,8,572.35,0,168
173349,8,572.59,0,168
173350,8,568.4,0,169
173351,8,529.23,0,168
173352,8,524.6,0,167
173353,8,522.46,0,163
173354,8,506.52,0,160
173355,8,481.69,0,158
173356,8,475.27,0,163
173357,8,444.96,0,165
173358,8,455.81,0,162
173359,8,460.09,0,156
173360,8,432.02,0,154
173361,8,424.47,0,155
173362,8,423.68,0,154
173363,8,461.12,0,154
173364,8,410.63,0,154
173365,8,355.4,0,153
173366,9,295.95,0,149
173367,8,321.16,0,164
173368,9,329.72,0,148
173369,8,426.74,0,156
173370,8,427.73,0,158
173371,8,396.96,0,159
173372,8,392.24,0,156
173373,8,404.98,0,156
173374,8,373.67,0,155
173375,8,333.5,0,152
173376,8,325.09,0,155
173377,8,389.61,0,151
173378,9,357.97,0,147
173379,9,344.4,0,142
173380,9,333.02,0,141
173381,9,300.41,0,140
173382,9,323.29,0,142
173383,9,302.08,0,142
173384,10,1.59,0,123
173385,9,327.63,0,145
173386,9,374.18,0,148
173387,9,330.35,0,148
173388,9,346.1,0,150
173389,8,346.47,0,152
173390,8,330.89,0,153
173391,8,258.84,0,155
173392,8,304.72,0,156
173393,8,193.92,0,154
173394,8,71.81,0,152
173395,8,128.94,0,156
173396,8,133.29,0,159
173397,8,156.57,0,158
173398,8,277.8,0,158
173399,8,241.71,0,160
173400,8,228.61,0,164
173401,9,287.02,0,150
173402,8,267.95,0,156
173403,8,169.46,0,153
173404,9,23.88,0,128
173405,8,301.2,0,167
173406,8,328.26,0,168
173407,8,348.74,0,167
173408,8,212.59,0,166
173409,8,191.03,0,164
173410,8,246.58,0,160
173411,8,234.38,0,157
173412,8,383.88,0,157
173413,8,408.36,0,157
173414,8,394.6,0,159
173415,8,337.96,0,160
173416,8,331.61,0,162
173417,8,327.32,0,160
173418,8,351.61,0,162
173419,8,424.48,0,166
173420,8,192.1,0,165
173421,8,273.83,0,164
173422,8,314.04,0,164
173423,8,350.05,0,166
173424,8,366.39,0,162
173425,8,283.62,0,158
173426,8,240.84,0,163
173427,8,206.27,0,161
173428,7,246.68,0,186
173429,7,341.2,0,183
173430,7,360.62,0,184
173431,8,220.26,0,160
173432,8,298.52,0,162
173433,7,330.03,0,187
173434,7,447.4,0,185
173435,7,345.77,0,181
173436,7,98.02,0,178
173437,8,82.86,0,173
173438,8,35.07,0,170
173439,8,16.91,0,172
173440,8,39.53,0,173
173441,8,37.65,0,171
173442,8,25.84,0,174
173443,8,345.03,0,174
173444,7,414.41,0,178
173445,7,385.9,0,177
173446,7,285.15,0,180
173447,7,336.89,0,182
173448,7,281.1,0,182
173449,7,377.04,0,183
173450,7,320.7,0,187
173451,7,221.16,0,186
173452,7,280.09,0,186
173453,7,187.39,0,185
173454,7,158.94,0,186
173455,7,361.06,0,186
173456,7,187.3,0,189
173457,8,130.79,0,163
173458,8,215.84,0,164
173459,7,289.75,0,188
173460,7,327.58,0,185
173461,8,238.18,0,160
173462,8,233.86,0,160
173463,7,268.78,0,187
173464,7,146.3,0,190
173465,7,257.52,0,187
173466,7,65.4,0,187
173467,8,112.07,0,160
173468,8,144.52,0,161
173469,7,300.59,0,191
173470,7,127.12,0,191
173471,7,51.61,0,197
173473,7,308.99,0,189
173474,7,285.61,0,187
173475,7,380.6,0,186
173476,7,381.59,0,187
173477,7,208.68,0,188
173478,7,117.07,0,187
173479,7,155.9,0,186
173480,7,117.46,0,183
173481,7,300.19,0,181
173482,7,602.76,0,182
173483,7,596.12,0,181
173484,7,413.45,0,180
173485,7,428.25,0,181
173486,7,370.64,0,182
173487,7,253.29,0,181
173488,7,330.05,0,183
173489,7,147.68,0,184
173490,7,326.78,0,186
173491,7,345.76,0,190
173492,7,373.0,0,187
173493,7,282.93,0,187
173494,7,370.49,0,186
173495,7,279.36,0,182
173496,7,174.3,0,179
173497,8,190.74,0,174
173498,8,209.87,0,169
173499,8,120.47,0,168
173500,8,43.85,0,172
173501,7,55.86,0,176
173502,7,262.96,0,178
173503,7,203.55,0,180
173504,7,92.74,0,180
173505,7,15.11,0,181
173506,7,7.78,0,188
173507,7,20.6,0,186
173508,7,21.35,0,185
173509,7,5.78,0,183
173510,7,1.57,0,176
173511,7,157.6,0,179
173512,7,412.24,0,175
173513,8,396.81,0,174
173514,8,336.22,0,172
173515,8,284.45,0,169
173516,8,102.1,0,172
173517,8,99.8,0,173
173518,8,142.49,0,173
173519,7,133.36,0,176
173520,8,99.44,0,150
173521,8,133.5,0,172
173522,8,97.45,0,173
173523,8,65.83,0,166
173524,8,108.58,0,164
173525,8,78.05,0,165
173526,8,100.25,0,164
173527,8,79.5,0,170
174016,8,447.03,0,164
174017,8,364.03,0,157
174018,8,471.6,0,158
174019,7,797.64,0,191
174020,8,544.25,0,165
174021,8,414.63,0,168
174022,7,582.12,0,191
174023,8,379.85,0,162
174024,7,663.01,0,188
174025,7,524.92,0,178
174026,7,574.43,0,176
174027,7,637.08,0,176
174028,7,650.87,0,177
174029,8,609.28,0,173
174030,7,640.13,0,176
174031,7,631.36,0,176
174032,8,614.19,0,174
174033,8,621.54,0,173
174034,8,589.17,0,171
174035,8,551.16,0,170
174036,8,537.14,0,167
174037,8,514.87,0,163
174038,8,493.55,0,159
174039,8,483.29,0,157
174040,8,496.32,0,162
174041,8,478.55,0,168
174042,8,465.79,0,168
174043,8,491.95,0,166
174044,8,483.51,0,163
174045,8,499.57,0,162
174046,8,424.42,0,159
174047,10,1.13,0,121
174048,8,440.94,0,158
174049,8,353.35,0,158
174050,8,364.58,0,155
174051,8,341.78,0,151
174052,8,395.86,0,154
174053,8,450.32,0,158
174054,8,453.41,0,159
174055,8,429.77,0,161
174056,8,481.16,0,160
174057,8,476.29,0,159
174058,8,467.44,0,158
174059,8,447.23,0,155
174060,8,421.58,0,155
174061,8,383.85,0,151
174062,9,358.15,0,146
174063,9,294.09,0,142
174064,9,316.17,0,135
174065,8,381.87,0,155
174066,9,297.0,0,145
174067,9,303.36,0,147
174068,9,298.64,0,147
174069,8,190.43,0,152
174070,10,34.93,0,121
174071,9,287.42,0,143
174072,9,318.18,0,150
174073,8,302.36,0,151
174074,8,195.16,0,152
174075,8,300.6,0,156
174076,8,254.52,0,158
174077,8,154.34,0,157
174078,8,91.5,0,154
174079,8,222.59,0,155
174080,8,273.0,0,159
174081,8,234.88,0,157
174082,8,333.99,0,157
174083,8,327.89,0,160
174084,8,99.2,0,159
174085,8,310.77,0,167
174086,8,242.99,0,169
174087,10,1.24,0,124
174088,8,224.28,0,161
174089,8,297.62,0,164
174090,8,258.11,0,165
174091,8,292.08,0,166
174092,8,345.79,0,162
174093,8,339.63,0,162
174094,8,172.62,0,162
174095,8,232.93,0,161
174096,8,208.71,0,161
174097,8,305.28,0,160
174098,8,358.28,0,162
174099,8,352.94,0,167
174100,8,400.54,0,167
174101,8,376.01,0,163
174102,8,341.08,0,164
174103,8,351.43,0,166
174104,8,198.8,0,166
174105,8,289.11,0,168
174106,8,369.85,0,167
174107,8,345.49,0,163
174108,8,265.92,0,161
174109,8,236.49,0,158
174110,7,275.88,0,186
174111,8,215.76,0,158
174112,7,209.22,0,184
174113,7,281.43,0,182
174114,7,326.69,0,184
174115,7,318.08,0,183
174116,7,409.84,0,189
174117,7,234.06,0,188
174118,7,357.98,0,184
174119,7,234.43,0,179
174120,7,128.86,0,178
174121,7,23.36,0,176
174122,8,7.95,0,170
174123,8,6.32,0,174
174124,8,17.48,0,172
174125,8,69.81,0,173
174126,8,30.13,0,173
174127,7,65.09,0,175
174128,7,289.01,0,181
174129,7,195.92,0,181
174130,7,174.42,0,182
174131,7,321.17,0,184
174132,7,254.92,0,185
174133,7,383.87,0,186
174134,7,166.03,0,187
174135,7,193.65,0,188
174136,7,247.82,0,188
174137,7,329.26,0,186
174138,7,344.22,0,186
174139,7,208.68,0,186
174140,7,131.76,0,188
174141,8,122.46,0,160
174142,8,152.73,0,163
174143,8,204.11,0,160
174144,7,285.35,0,187
174145,8,204.25,0,160
174146,8,162.87,0,163
174147,7,259.49,0,188
174148,8,268.84,0,164
174149,8,234.25,0,161
174150,7,267.36,0,188
174151,8,33.99,0,161
174152,8,138.7,0,161
174153,8,136.81,0,164
174154,8,101.88,0,164
174155,7,40.18,0,197
174157,7,181.6,0,192
174158,7,176.93,0,191
174159,7,260.54,0,189
174160,7,271.54,0,188
174161,7,125.95,0,189
174162,7,86.41,0,187
174163,7,18.77,0,186
174164,7,61.67,0,184
174165,7,424.72,0,182
174166,7,382.39,0,182
174167,7,209.01,0,183
174171,7,27.16,0,185
174172,7,116.67,0,186
174173,7,150.27,0,189
174174,7,190.2,0,190
174175,8,122.8,0,161
174176,7,184.65,0,190
174177,7,305.06,0,189
174178,7,215.29,0,187
174179,7,264.47,0,183
174180,7,102.54,0,177
174181,8,148.44,0,174
174182,8,67.01,0,169
174183,8,58.43,0,168
174184,8,7.86,0,169
174185,7,57.54,0,175
174186,7,72.67,0,178
174187,7,132.61,0,180
174188,7,109.12,0,181
174189,7,4.34,0,183
174190,8,46.51,0,159
174191,8,10.74,0,163
174192,7,51.82,0,187
174193,7,65.33,0,182
174194,7,6.59,0,177
174195,7,248.95,0,176
174196,8,247.99,0,174
174197,8,302.84,0,172
174198,8,395.49,0,172
174199,8,369.49,0,171
174200,8,186.77,0,174
174201,8,158.48,0,173
174202,8,223.53,0,174
174203,7,172.83,0,176
174204,8,127.66,0,172
174205,8,83.58,0,169
174206,8,26.91,0,167
174207,8,155.69,0,165
174208,8,186.2,0,165
174209,8,81.77,0,163
174210,8,87.09,0,165
174211,8,129.85,0,170
174212,8,18.09,0,172
174700,8,348.76,0,165
174701,7,561.16,0,185
174702,7,637.54,0,182
174703,7,730.64,0,185
174704,7,766.42,0,189
174705,7,707.51,0,185
174706,7,672.54,0,186
174707,8,493.84,0,161
174708,8,453.1,0,164
174709,7,604.71,0,185
174710,7,717.66,0,184
174711,7,652.04,0,179
174712,7,693.2,0,180
174713,7,656.12,0,180
174714,7,625.31,0,177
174715,7,673.8,0,181
174716,7,666.6,0,181
174717,7,656.58,0,178
174718,7,638.61,0,176
174719,8,571.19,0,171
174720,8,558.66,0,168
174721,8,570.54,0,171
174722,8,538.91,0,166
174723,8,537.13,0,166
174724,7,598.04,0,175
174725,8,558.95,0,172
174726,8,510.66,0,175
174727,8,536.39,0,172
174728,8,555.67,0,174
174729,8,492.65,0,167
174730,8,479.83,0,167
174731,8,473.58,0,166
174732,8,493.89,0,168
174733,8,414.16,0,166
174734,8,432.59,0,163
174735,8,385.02,0,162
174736,8,392.21,0,159
174737,8,454.68,0,157
174738,8,473.13,0,159
174739,8,482.05,0,161
174740,8,490.48,0,163
174741,8,490.29,0,163
174742,8,491.12,0,163
174743,8,422.43,0,157
174744,8,288.0,0,155
174745,8,415.79,0,155
174746,8,410.93,0,154
174747,9,324.47,0,142
174748,10,21.86,0,122
174749,9,286.25,0,141
174750,8,306.3,0,151
174751,9,192.29,0,134
174752,10,0.85,0,120
174753,9,195.25,0,143
174754,10,44.9,0,125
174755,9,227.74,0,141
174756,8,291.25,0,150
174757,8,233.61,0,152
174758,8,205.91,0,152
174759,8,209.83,0,156
174760,8,205.79,0,157
174761,8,115.14,0,158
174762,8,79.61,0,155
174763,8,202.76,0,157
174764,8,239.94,0,158
174765,8,277.59,0,157
174766,8,341.51,0,158
174767,8,349.62,0,160
174768,8,229.45,0,159
174769,8,91.96,0,157
174770,8,216.31,0,158
174771,8,250.78,0,162
174772,8,211.03,0,163
174773,8,355.49,0,164
174774,8,327.21,0,164
174775,8,358.4,0,160
174776,8,299.42,0,162
174777,8,216.61,0,163
174778,8,250.94,0,161
174779,8,324.67,0,161
174780,8,174.37,0,160
174781,8,104.49,0,162
174782,8,238.54,0,163
174783,8,362.64,0,164
174784,8,334.7,0,165
174785,8,400.57,0,166
174786,8,313.57,0,167
174787,8,354.5,0,167
174788,8,315.5,0,167
174789,8,183.22,0,164
174790,8,329.64,0,166
174791,8,248.74,0,164
174792,7,361.21,0,187
174793,7,119.42,0,186
174794,7,485.55,0,185
174795,7,487.07,0,187
174796,7,393.91,0,188
174797,7,388.99,0,187
174798,7,352.22,0,187
174799,7,344.57,0,186
174800,7,259.25,0,186
174801,7,339.84,0,187
174802,8,143.86,0,161
174803,7,31.42,0,182
174804,7,32.74,0,179
174805,7,76.27,0,177
174806,7,15.59,0,177
174807,8,9.29,0,172
174808,8,2.73,0,172
174809,7,88.2,0,177
174810,7,45.8,0,176
