up_reservoir_latitude,up_reservoir_longitude,low_reservoir_latitude,low_reservoir_longitude,capacity,capital_adder_per_mw
43.3319237,-109.4110362,43.34697514,-109.4177508,925.0572501,2287460.716
30.10924962,-104.5319339,30.11573597,-104.5808037,1182.864287,2287470.533
43.5969651,-108.7824899,43.559914,-108.7924703,1016.187127,2288123.316
44.97312995,-120.5475176,44.98586284,-120.4927848,1107.01204,2288158.858
43.38475837,-121.6271291,43.40457994,-121.6269943,2076.235015,2289176.987
37.25627981,-108.8182613,37.26885633,-108.8549041,699.286856,2291337.48
39.09236587,-114.9452241,39.07860596,-114.9812274,1344.514476,2291774.87
43.56532352,-108.7592335,43.54360969,-108.7788708,1101.668373,2292302.506
40.95051973,-113.0759501,40.95499841,-113.1212291,1465.339499,2293703.653
35.918973,-108.769005,35.89137517,-108.7240715,1106.503691,2294476.573
30.45339836,-104.671533,30.44945906,-104.7110285,1497.246147,2294817.838
41.34771538,-119.9550035,41.35257859,-119.9932591,1294.841226,2294824.393
46.18018884,-111.1165394,46.13780954,-111.1134685,1051.152508,2296014.842
42.96123344,-116.6712771,42.98120074,-116.6050124,1033.055742,2298844.959
35.74688534,-113.9102078,35.70015576,-113.916108,1602.529664,2299371.42
35.90742013,-108.7633271,35.88109074,-108.70407,2475.109178,2300248.752
43.31610132,-109.3880315,43.35377432,-109.4123274,1786.938474,2301665.761
43.24622152,-117.2382112,43.2680357,-117.2580153,660.4723891,2302563.271
30.7679658,-103.803058,30.79481405,-103.8292826,1203.519852,2302771.363
38.0303629,-111.879555,38.05223346,-111.9301668,1506.059912,2302787.416
38.03115501,-111.9066718,38.06618657,-111.9500181,2931.533803,2302949.01
36.64063384,-110.2962358,36.67144025,-110.2651362,1081.10281,2303082.318
47.63950391,-115.4190289,47.64516785,-115.392801,1463.711214,2303695.823
37.48570692,-116.0771253,37.46641158,-116.0403144,1199.938951,2304675.547
35.7293786,-113.6768448,35.7333289,-113.6215945,833.1942789,2304744.752
